uid,t,d,x,y
61581,6,9,95,41
61581,23,10,95,41
61581,9,11,95,41
61581,23,12,95,41
61581,7,13,95,41
61581,6,14,95,41
61581,24,15,95,41
62213,23,1,199,8
62213,45,1,199,8
62213,43,2,184,24
62213,45,2,184,25
62213,3,3,183,25
62213,5,3,183,25
62779,43,1,178,17
63807,19,1,95,41
63807,11,2,95,41
63807,41,3,96,41
63807,14,4,95,41
63807,3,5,95,41
63807,7,5,95,41
63807,11,5,95,41
63807,43,5,94,47
63807,5,6,97,42
64333,19,1,96,41
64333,23,1,95,41
64333,39,1,95,41
64333,37,2,94,47
64333,43,2,94,47
64333,22,3,94,47
64333,35,3,93,49
64333,1,4,94,47
64333,3,5,97,42
64333,5,5,95,41
64333,6,5,95,41
64333,22,5,95,41
64333,39,5,95,41
65147,23,1,199,8
65147,45,2,184,25
65147,19,3,178,31
65147,21,3,178,31
65438,39,1,95,41
65438,1,2,95,41
66317,18,1,95,41
66317,23,2,95,41
66317,0,3,95,41
66317,37,4,95,41
66317,7,5,95,41
66317,33,6,104,92
66831,41,1,95,41
66831,5,2,95,41
66831,15,2,95,41
66831,22,3,95,41
66831,4,4,95,41
66831,7,4,95,41
66831,17,5,95,41
66831,4,6,95,41
66831,13,6,95,41
66831,45,7,95,41
66831,9,8,95,41
66831,4,9,95,41
66831,43,10,95,41
66831,43,11,95,41
66831,1,12,95,41
66831,4,12,95,41
66831,17,12,95,41
66831,22,13,95,41
66831,21,14,95,41
66831,3,15,95,41
67750,4,1,95,41
67750,39,1,96,41
67750,43,1,95,41
67750,1,2,95,41
67750,3,2,95,41
67750,41,2,96,41
67750,1,3,95,41
67750,21,3,98,42
67750,24,3,95,41
67750,43,3,97,42
67750,3,4,98,35
67750,22,4,96,41
67750,7,5,99,43
67750,21,5,95,41
67750,41,5,95,41
67750,1,6,95,41
67750,7,6,95,41
67946,37,1,183,25
67946,4,2,95,41
67946,37,2,95,41
68052,1,1,95,41
68052,3,1,95,41
68052,23,1,95,41
68052,3,2,95,41
68052,1,3,95,41
68052,15,3,95,41
68339,22,1,95,41
68339,5,2,95,41
68339,10,3,95,41
68663,6,1,95,41
68663,8,1,95,41
68663,9,1,95,41
68663,0,2,95,41
68663,2,2,95,41
68663,5,2,182,25
71429,6,1,100,56
71429,13,2,100,56
71429,3,3,108,62
71429,7,4,101,56
71429,13,5,100,56
71429,13,6,101,56
71429,2,7,101,56
72172,37,1,199,8
72172,15,2,184,24
72172,17,2,184,25
72172,33,2,183,25
72172,37,2,182,25
72553,0,1,199,8
72553,16,1,178,17
72553,18,1,178,17
72553,0,2,178,17
72553,5,2,178,17
72553,37,2,178,17
72553,15,3,95,41
73266,7,1,95,41
73266,3,2,95,41
73266,5,2,95,41
73266,7,2,95,41
73266,8,2,95,41
73266,22,2,95,41
73266,3,3,96,41
73266,7,4,183,25
73266,23,5,95,41
73266,19,6,183,25
73266,24,6,183,25
73266,21,7,183,25
73266,4,8,183,25
73266,24,9,183,25
73266,37,9,183,25
73266,4,10,183,25
73266,19,11,183,25
73266,4,12,183,25
73266,15,13,182,25
73266,20,13,96,41
73266,21,13,96,41
73266,33,13,95,41
73266,43,13,95,41
73266,5,14,95,41
73266,7,14,95,41
73266,45,14,95,41
73266,0,15,96,41
73266,2,15,96,41
73266,11,15,95,41
73266,43,15,95,41
73266,45,15,95,41
73479,10,1,95,41
73479,4,2,95,41
73479,3,3,95,41
73479,4,3,95,41
73479,43,3,95,41
73479,7,4,95,41
73479,19,4,95,41
73479,24,5,101,39
73479,3,6,95,41
73479,18,6,94,47
73479,31,6,98,43
73479,37,6,94,47
73479,5,7,95,41
73479,7,7,95,41
73479,13,7,95,41
73479,22,7,95,41
73479,33,7,95,41
73479,4,8,95,41
73479,5,8,95,41
73479,6,8,95,41
73479,9,8,95,41
73479,16,8,95,41
73479,20,8,95,41
73479,21,8,95,41
73479,23,8,95,41
73479,24,8,95,41
73479,45,8,95,41
73479,9,9,95,41
73479,2,10,95,41
73479,0,11,95,41
73479,1,11,95,41
73479,11,12,95,41
73479,37,12,95,41
73479,39,12,95,41
73479,5,13,95,41
74434,4,1,96,41
74434,0,2,95,41
74434,5,2,95,41
74434,19,2,88,37
74434,24,2,96,41
74434,43,3,95,41
74434,1,4,95,41
74434,3,5,95,41
74434,4,5,95,41
74434,18,5,95,41
74434,22,6,96,41
74434,5,7,95,41
74434,20,7,96,41
74434,37,7,95,41
74434,43,7,95,41
74434,3,8,100,40
74434,45,9,95,41
74434,27,10,95,41
74434,5,11,107,62
74434,3,12,96,41
74434,23,13,95,41
74434,4,14,95,41
74434,0,15,95,41
74627,4,1,95,41
74627,9,1,95,41
74627,11,1,95,41
74627,13,1,100,40
74627,0,2,100,40
74627,1,2,100,40
74627,2,2,100,40
74627,11,2,100,40
74627,17,2,102,39
74627,33,2,102,39
74627,1,3,102,39
74627,4,3,100,40
74627,22,3,98,35
74627,0,4,98,35
74627,5,4,99,40
74627,22,4,99,40
74627,39,4,100,40
74627,41,4,99,40
74627,1,5,100,39
74627,3,5,100,40
74627,20,5,100,40
74627,22,5,100,40
74627,23,5,100,40
74627,24,5,100,40
74627,45,5,100,40
74627,18,6,95,41
74627,21,6,95,41
74627,37,6,95,41
74627,43,6,96,41
74627,1,7,95,41
74627,15,7,95,41
74627,18,7,98,43
74627,25,7,100,40
74627,27,7,95,41
74627,31,7,95,41
74627,37,7,94,47
74627,0,8,101,55
74627,39,8,101,55
74627,0,9,101,55
74627,2,9,101,55
74627,17,9,102,55
74627,1,10,93,49
74627,3,10,98,43
74627,4,10,95,41
74627,5,10,95,41
77184,22,1,95,41
77184,20,2,95,41
77184,29,3,95,41
77842,2,1,135,53
77842,7,2,95,41
77970,19,1,95,41
77970,22,1,95,41
77970,23,1,95,41
77970,1,2,95,41
77970,4,2,95,41
77970,21,2,98,43
77970,37,2,98,42
77970,41,2,100,43
77970,1,3,107,44
77970,5,3,100,43
77970,20,3,96,40
77970,23,3,100,39
77970,39,3,97,40
77970,20,4,102,39
77970,4,5,100,40
77970,7,6,98,35
77970,13,6,98,35
77970,4,7,98,35
77970,7,7,98,35
77970,41,7,98,43
77970,2,8,101,54
77970,19,9,101,56
78089,41,1,95,41
78089,3,2,95,41
78550,22,1,87,32
78550,6,2,95,41
78550,39,2,95,41
78550,0,3,95,41
78550,2,3,95,41
80118,39,1,182,25
80118,21,2,182,25
80118,4,3,177,30
80118,20,4,178,30
80697,24,1,95,41
80697,21,2,101,56
80697,5,3,95,41
80987,9,1,95,41
80987,21,1,95,41
80987,0,2,95,41
80987,3,3,95,41
80987,21,3,100,43
80987,4,4,95,41
80987,0,5,96,40
80987,3,5,95,41
80987,1,6,96,40
81265,1,1,95,41
81265,5,1,95,41
81265,15,1,95,41
81265,33,2,184,24
81539,22,1,95,41
81597,19,1,183,25
81984,19,1,95,41
81984,15,2,95,41
81984,16,2,95,41
81984,43,2,95,41
81984,9,3,95,41
81984,16,3,95,41
81984,31,3,95,41
81984,0,4,95,41
81984,2,4,95,41
81984,3,4,95,41
82509,24,1,95,41
82509,3,2,98,35
82509,11,3,87,32
82509,29,3,87,32
82509,0,4,94,47
82509,4,4,95,41
82706,1,1,96,41
82706,39,2,96,41
82706,43,2,95,41
82706,11,3,96,41
82706,19,4,95,41
82706,3,5,86,32
82706,17,5,89,37
82706,24,6,87,32
82706,41,7,96,41
82706,9,8,95,41
82706,43,9,96,41
82706,17,10,95,41
82706,5,11,96,41
82706,7,12,87,32
82706,43,13,95,41
82706,21,14,96,41
82706,3,15,89,37
82706,5,15,89,37
86082,43,1,95,41
86082,5,2,101,56
86082,0,3,101,56
86082,4,4,101,56
86082,0,5,101,56
86082,2,5,101,56
86082,3,6,101,56
86082,13,6,101,56
86082,23,6,101,56
86082,5,7,101,56
86082,9,7,101,56
86082,9,8,101,56
86082,8,9,101,56
86082,41,10,101,56
86082,5,11,101,56
86082,4,12,101,56
86082,11,13,101,56
86082,3,14,101,56
86082,7,15,101,56
87636,20,1,98,35
87636,3,2,93,49
89033,41,1,182,25
89713,21,1,95,41
89713,4,2,97,42
89713,39,3,96,41
89713,37,4,95,41
89713,20,5,95,41
89713,7,6,95,41
89713,5,7,96,41
89713,39,7,96,41
89713,41,8,95,41
89713,21,9,95,41
89713,37,10,96,41
89713,35,11,95,41
89844,0,1,108,62
89844,43,2,107,62
89844,37,3,95,41
89844,5,4,95,41
89844,17,4,107,62
89844,18,4,95,41
89844,22,4,95,41
89844,31,4,107,62
89844,39,4,95,41
89844,0,5,103,92
89844,3,5,95,41
89844,6,6,95,41
89844,4,7,95,41
89844,20,7,95,41
89844,23,7,95,41
89844,1,8,95,41
89844,13,9,107,62
89844,37,9,108,62
89844,3,10,107,62
89844,18,11,95,41
89844,31,11,107,62
89844,23,12,95,41
89844,17,13,98,35
89844,15,14,178,17
89844,5,15,107,62
89995,21,1,95,41
89995,1,2,95,41
89995,8,2,95,41
89995,33,2,95,41
89995,21,3,95,41
89995,5,4,95,41
89995,8,4,95,41
89995,19,4,95,41
89995,22,4,95,41
90013,5,1,95,41
90013,6,1,95,41
90013,9,1,95,41
90013,23,1,95,41
90013,31,1,95,41
90013,2,2,95,41
90013,17,2,95,41
90013,21,2,95,41
90138,37,1,95,41
90138,39,1,95,41
90360,13,1,95,41
90360,31,1,95,41
90360,6,2,95,41
90360,13,2,95,41
90360,20,2,100,40
90360,8,3,95,41
90360,22,3,95,41
90360,3,4,95,41
90360,11,5,95,41
90360,8,6,95,41
90360,19,6,95,41
90360,33,7,95,41
90360,9,8,95,41
90360,17,9,95,41
90360,5,10,95,41
90360,0,11,95,41
90360,22,12,95,41
90360,16,13,95,41
90360,4,14,95,41
92883,24,1,95,41
92883,19,2,97,93
92883,13,3,95,41
94483,33,1,199,8
95486,6,1,110,62
95486,0,2,110,61
95486,2,2,110,62
95486,21,3,108,62
95486,23,3,108,62
95486,39,3,108,62
95486,0,4,110,62
95486,23,5,107,62
95486,3,6,108,62
95486,5,6,110,62
95486,0,7,107,62
95486,1,7,108,62
95486,3,7,110,62
95486,23,8,110,61
95486,45,8,108,62
95486,1,9,108,62
95486,2,9,108,62
95486,3,9,110,62
95486,0,10,110,62
95486,1,11,110,61
95486,4,11,110,62
95486,24,12,107,62
95486,45,12,108,62
95486,5,13,108,62
95486,11,13,110,62
95486,23,13,108,62
95486,24,13,110,62
95486,43,13,108,62
95486,1,14,110,62
95486,43,14,108,62
95486,3,15,110,62
95486,41,15,108,62
95486,43,15,108,62
100506,11,1,95,41
100506,17,1,95,41
100506,18,1,95,41
100506,19,1,95,41
100506,31,1,95,41
100506,35,1,95,41
100506,45,1,95,41
100506,0,2,97,42
100506,35,2,95,41
100506,9,3,95,41
100506,4,4,95,41
100506,9,4,95,41
100506,22,4,95,41
100506,4,5,95,41
100506,7,5,95,41
100506,16,5,95,41
100506,17,5,95,41
100506,18,5,95,41
100506,19,5,95,41
100506,22,5,95,41
100506,31,5,95,41
100506,35,5,95,41
102195,23,1,95,41
102195,1,2,107,62
102195,4,2,108,62
102195,19,3,108,62
102195,29,4,107,62
102195,24,5,95,41
102195,3,6,95,41
102287,24,1,183,25
102287,0,2,183,25
102287,1,2,183,25
102287,3,3,183,25
102287,4,3,183,25
102287,7,4,183,25
102287,2,5,182,25
102287,3,5,183,25
102287,0,6,183,25
102287,1,6,183,25
102287,2,7,183,25
102287,1,8,182,25
102287,41,8,183,25
102287,0,9,183,25
102287,21,9,183,25
102287,3,10,183,25
102287,4,11,183,25
102287,0,12,183,25
102287,1,13,183,25
102287,43,13,182,25
102287,22,14,183,25
102287,4,15,183,25
103087,22,1,184,25
103087,2,2,183,25
103087,3,2,183,25
105167,37,1,183,25
105167,39,1,183,25
105261,16,1,95,41
105261,9,2,95,41
105261,3,3,95,41
105261,33,4,95,41
105261,21,5,95,41
105261,5,6,95,41
105261,23,7,95,41
106763,4,1,96,41
106763,24,1,96,41
106763,43,1,95,41
106763,45,1,95,41
106763,1,2,96,41
106763,4,2,95,41
106763,2,3,96,41
106763,7,4,97,42
106763,21,4,96,41
106763,41,4,96,41
106763,45,5,96,41
106763,19,6,95,41
106763,20,6,96,41
106763,21,6,95,41
106763,35,6,96,41
106763,39,6,95,41
106763,22,7,96,41
106763,43,7,96,41
106763,3,8,96,41
106763,4,8,96,41
106763,19,9,96,41
106763,39,10,95,41
106763,22,11,96,41
106763,0,12,96,41
106763,5,12,96,41
106763,2,13,95,41
106763,4,14,96,41
106763,19,15,96,41
106876,22,1,95,41
106876,39,1,95,41
106876,45,1,95,41
106876,0,2,95,41
106876,22,2,98,43
106876,2,3,98,43
106876,5,3,98,43
106876,23,3,98,43
106876,43,3,98,43
106876,45,3,98,43
106876,3,4,98,43
106876,22,4,98,43
106876,23,4,98,43
106876,43,4,98,43
106876,2,5,98,43
106876,3,5,99,43
106876,21,5,98,43
106876,23,5,98,43
106876,20,6,95,41
106876,24,7,135,53
106876,45,7,135,53
106876,20,8,135,53
106876,43,9,135,53
106876,11,10,135,53
106876,20,10,135,53
106876,23,11,107,62
106876,41,11,107,62
106876,43,11,107,62
106876,45,11,107,62
106876,5,12,108,62
106876,7,12,108,62
106876,22,12,107,62
106876,2,13,107,62
106876,5,13,108,62
106876,15,13,135,53
106876,39,13,135,53
106876,20,14,135,53
106876,39,15,135,53
107072,6,1,95,41
107518,7,1,119,57
107518,0,2,135,53
107518,41,3,135,53
107518,1,4,96,41
107518,2,4,96,41
107518,37,4,96,41
107518,43,4,95,41
107518,22,5,95,41
107518,37,6,95,41
107518,8,7,95,41
107518,4,8,135,53
107518,43,9,135,53
107518,3,10,135,53
107518,20,11,87,32
107518,0,12,87,32
107518,7,13,135,53
107645,3,1,199,8
107645,3,2,199,8
107645,4,3,199,8
107645,4,4,199,8
108126,41,1,184,25
108126,45,1,184,25
108126,1,2,183,25
108126,3,2,183,25
108126,29,3,178,31
108126,19,4,199,8
108126,24,4,199,8
109121,7,1,95,41
109305,23,1,95,41
109305,24,1,95,41
109305,43,1,95,41
109305,1,2,95,41
109305,2,2,95,41
109305,3,2,97,42
109305,19,2,101,56
109305,23,2,108,62
109305,45,2,107,62
109305,18,3,101,56
109305,23,3,101,55
109305,43,3,101,56
109305,0,4,101,56
109305,10,4,100,40
109305,18,4,100,40
109305,6,5,100,40
109305,17,5,100,40
109305,18,5,100,40
109305,11,6,86,32
109305,29,6,86,32
109305,3,7,95,41
109305,5,7,95,41
109305,7,7,95,41
111095,25,1,95,41
111539,45,1,95,41
111941,24,1,95,41
111941,2,2,95,41
111941,7,2,100,40
111941,1,3,95,41
111941,22,4,95,41
111941,39,4,95,41
111941,43,4,95,41
111941,0,5,95,41
112153,0,1,95,41
112153,5,1,115,41
112153,35,1,115,41
112153,24,2,122,45
112153,9,3,95,41
112153,29,3,95,41
112380,9,1,108,62
112380,16,2,108,62
112380,6,3,95,41
112949,20,1,184,25
112949,41,1,183,25
112949,43,1,184,25
112949,37,2,178,31
112949,41,2,178,31
113066,21,1,199,8
113066,41,1,199,8
113717,17,1,95,41
114239,1,1,107,62
114239,24,2,107,62
114239,20,3,107,62
114239,39,4,108,62
114239,17,5,107,62
118356,1,1,95,41
118399,9,1,95,41
118399,4,2,100,40
118399,9,2,100,40
118399,31,3,96,41
118399,19,4,95,41
118399,5,5,95,41
118399,3,6,95,41
118399,4,6,96,41
118399,22,7,95,41
118399,43,8,95,41
118751,22,1,95,41
118751,24,1,100,40
118751,2,2,101,39
118751,3,2,99,40
118751,22,3,98,35
119376,25,1,107,62
119376,24,2,135,53
119376,3,3,119,57
119376,4,4,107,62
119376,43,5,107,62
119376,3,6,108,62
119376,4,6,107,62
119376,7,6,108,62
119376,45,7,107,62
119376,1,8,107,62
119376,5,8,107,62
119376,19,8,107,62
119376,3,9,107,62
119376,7,10,107,62
119376,5,11,107,62
119376,6,11,95,41
119376,3,12,107,62
119376,4,13,95,41
119376,9,13,96,41
119376,4,14,108,62
119376,7,15,107,62
119711,33,1,95,41
120368,3,1,95,41
120368,5,1,95,41
120368,2,2,95,41
120368,9,2,95,41
120368,11,2,95,41
120368,39,2,95,41
120368,13,3,95,41
120368,23,4,95,41
120368,43,5,95,41
120368,1,6,95,41
120368,1,7,95,41
120368,19,8,95,41
120408,5,1,95,41
120408,6,1,95,41
120408,9,1,95,41
120408,41,1,100,39
120408,3,2,96,41
120408,7,3,95,41
120408,11,3,95,41
122215,5,1,95,41
122215,3,2,95,41
122215,21,2,95,41
122215,2,3,95,41
122215,3,4,95,41
122215,22,4,95,41
122215,16,5,107,62
122215,4,6,107,62
122215,5,6,107,62
122215,7,7,95,41
122215,11,7,95,41
122215,19,7,95,41
122215,41,7,95,41
122215,45,7,95,41
122215,27,8,98,38
122215,2,9,115,41
122215,3,10,115,41
122215,4,11,95,41
122215,5,11,95,41
122215,25,11,95,41
122215,29,11,97,42
122215,3,12,95,41
122215,7,12,95,41
122215,19,12,95,41
122215,3,13,95,41
122215,5,14,95,41
122215,39,14,95,41
122215,24,15,95,41
122257,21,1,184,25
122257,22,1,183,25
122257,23,1,183,25
122257,39,1,184,24
122257,43,1,184,25
122257,2,2,184,25
122257,4,2,184,25
122257,24,2,178,31
122257,31,2,178,31
122257,37,2,178,31
122257,41,2,178,31
122257,43,2,178,31
122491,17,1,95,41
122491,3,2,95,41
122491,43,2,95,41
122491,9,3,95,41
122491,10,3,95,41
122491,23,4,95,41
122491,45,4,95,41
122491,16,5,95,41
122491,41,6,95,41
122491,19,7,95,41
122491,2,8,95,41
122491,3,8,95,41
122491,31,8,95,41
122491,43,9,95,41
122491,1,10,95,41
122491,9,10,95,41
122491,15,10,95,41
122491,7,11,95,41
122491,1,12,95,41
122491,2,12,95,41
122491,3,12,95,41
122491,31,12,95,41
122491,11,13,95,41
122491,19,13,95,41
122491,43,13,95,41
123058,27,1,184,24
123058,45,1,183,25
123058,7,2,95,41
123703,23,1,183,25
123703,43,1,183,25
123703,1,2,183,25
127392,8,1,96,41
128199,41,1,95,41
130446,5,1,108,62
131150,22,1,184,25
131150,0,2,183,25
131150,2,2,184,25
131150,3,2,184,25
131150,39,3,199,8
132165,7,1,95,41
132165,0,2,98,43
132165,7,3,98,43
132165,1,4,98,43
132165,2,4,98,43
132165,3,4,98,43
132165,4,4,100,43
132165,5,4,98,43
132165,3,5,100,43
132165,4,5,98,43
132165,5,5,98,43
132165,19,5,98,43
132165,20,5,98,43
132165,41,5,98,43
132165,43,5,95,41
132165,3,6,95,41
132165,1,7,100,43
132165,2,7,100,43
132165,4,7,98,43
132165,5,7,98,43
132165,7,7,98,43
132165,5,8,100,43
132165,7,8,100,43
132165,21,8,95,41
132165,22,8,95,41
132165,41,8,95,41
132165,43,8,95,41
132165,1,9,95,41
132165,3,9,95,41
132165,5,9,99,43
132165,7,9,100,43
132165,3,10,99,43
132165,4,10,100,43
132165,5,10,100,43
132165,7,10,100,43
132165,2,11,98,43
132165,3,11,98,43
132165,5,11,98,43
132165,7,11,98,43
132165,24,12,95,41
132165,3,13,95,41
132165,24,14,100,43
132165,1,15,98,43
132165,5,15,98,43
132165,9,15,100,43
132191,2,1,98,43
132191,3,1,98,43
132191,4,1,100,43
132191,5,1,98,43
132191,3,2,100,43
132191,4,2,98,43
132191,19,2,98,43
132191,41,2,98,43
132191,45,2,95,41
132191,3,3,95,41
132191,1,4,100,43
132191,7,4,98,43
132191,19,4,99,43
132191,5,5,100,43
132191,21,5,95,41
132191,22,5,95,41
132191,1,6,95,41
132191,2,7,98,43
132440,33,1,96,41
133349,41,1,178,17
134222,21,1,199,8
134928,3,1,95,41
135324,18,1,95,41
135324,5,2,95,41
137177,5,1,95,41
137177,1,2,95,41
137177,7,2,96,41
137177,19,3,96,41
137177,23,4,95,41
137357,5,1,95,41
138846,18,1,95,41
138846,31,1,95,41
138846,33,1,95,41
139430,0,1,182,25
139937,24,1,95,41
139937,18,2,95,41
139937,39,3,95,41
139937,43,3,95,41
139937,5,4,96,41
139937,22,4,95,41
139937,43,4,95,41
139937,45,5,96,41
139937,43,6,95,41
139937,41,7,95,41
139937,45,7,96,41
139937,19,8,95,41
139937,23,9,95,41
139937,39,9,95,41
139937,3,10,95,41
139937,0,11,95,41
139937,21,11,96,41
139937,43,12,95,41
139937,18,13,95,41
139937,20,14,96,93
139937,5,15,97,93
139970,17,1,95,41
139970,39,1,95,41
139976,39,1,183,25
140205,45,1,184,24
140401,23,1,183,25
140401,1,2,182,25
140401,23,3,183,25
140401,22,4,183,25
140401,37,4,184,24
140401,45,4,183,25
140401,0,5,183,25
140401,5,6,183,25
140401,41,7,183,25
140401,1,8,183,25
140401,22,9,183,25
140401,22,10,183,25
140401,0,11,183,25
140401,11,12,182,25
140401,22,13,184,25
140401,39,14,183,25
140401,23,15,183,25
141809,33,1,95,41
141824,5,1,95,41
141824,24,1,96,41
141824,9,2,96,41
141824,18,2,95,41
141824,21,3,95,41
141824,45,4,95,41
141824,45,5,96,41
141824,23,6,95,41
141824,41,6,95,41
141824,5,7,95,41
141824,3,8,95,41
141824,41,8,95,41
141824,4,9,95,41
141824,35,9,95,41
141824,18,10,95,41
141824,22,10,95,41
141824,1,11,95,41
141824,33,11,96,41
141824,3,12,95,41
141824,21,12,95,41
141824,39,13,95,41
141824,37,14,95,41
141824,33,15,95,41
143413,1,1,199,8
143752,21,1,184,25
143752,22,1,183,25
143752,23,1,183,25
143752,24,1,183,25
143752,39,1,183,25
143752,43,1,183,25
143752,45,1,184,25
143752,22,2,183,25
143752,43,2,183,25
143752,41,3,184,25
143752,21,4,182,25
144101,37,1,96,41
144572,7,1,95,41
144572,33,1,95,41
144572,37,1,95,41
144572,18,2,95,41
144815,3,1,108,62
144815,37,1,107,62
144815,43,1,95,41
144815,5,2,95,41
144815,43,2,95,41
144815,1,3,95,41
144815,3,4,108,62
144815,6,5,107,62
144815,39,6,108,62
144815,45,6,107,62
144815,2,7,108,62
144815,21,7,108,62
144815,5,8,107,62
144815,7,8,107,62
144815,22,9,108,62
144815,4,10,107,62
144815,18,10,107,62
144815,18,11,107,62
144815,43,11,107,62
144815,19,12,108,62
144815,24,12,108,62
144815,43,12,108,62
144815,39,13,107,62
144815,33,14,108,62
144815,3,15,107,62
144815,17,15,107,62
145019,16,1,95,41
145019,43,2,95,41
145019,7,3,96,41
147565,5,1,95,41
147565,19,1,99,40
147565,23,1,98,35
147565,29,1,95,41
147565,33,1,95,41
147565,1,2,98,35
147565,3,3,98,35
147565,18,3,96,40
147565,24,3,93,49
147565,37,3,95,41
147565,7,4,101,55
147565,37,4,100,56
147565,0,5,108,62
147565,2,5,110,61
147565,15,5,110,61
147565,33,5,107,62
147565,13,6,107,62
147565,35,6,110,61
147565,45,6,120,51
147565,7,7,115,41
147565,13,7,115,41
147565,35,7,115,41
147565,1,8,122,45
147565,5,8,109,45
147565,21,8,100,43
147565,37,8,100,43
147565,43,8,99,43
147565,1,9,95,41
147565,6,9,95,41
147565,7,9,95,41
147903,5,1,95,41
147903,18,1,95,41
147903,23,1,98,35
147903,29,1,95,41
147903,1,2,98,35
147903,3,3,98,35
147903,18,3,96,40
147903,19,3,95,41
147903,24,3,93,49
147903,7,4,101,55
147903,19,4,100,56
147903,1,5,108,62
147903,2,5,110,61
147903,4,5,110,61
147903,33,5,107,62
147903,35,6,110,61
147903,45,6,120,51
147903,7,7,115,41
147903,35,7,115,41
147903,1,8,122,45
147903,5,8,109,45
147903,20,8,100,43
147903,22,8,99,43
147903,2,9,95,41
147903,4,9,95,41
147903,6,9,95,41
148599,0,1,95,41
150830,4,1,199,8
151076,45,1,183,25
151076,3,2,183,25
151076,20,3,199,8
151076,35,3,199,8
151664,27,1,108,62
152573,24,1,183,25
152573,43,1,184,25
152573,1,2,182,25
152573,3,2,183,25
152573,7,2,184,25
153074,24,1,95,41
153074,0,2,95,41
153074,2,2,95,41
153074,39,2,95,41
153074,41,2,95,41
153074,5,3,95,41
153074,21,3,95,41
153074,39,3,95,41
153074,2,4,101,39
153074,3,4,99,40
153074,4,4,95,41
153074,5,4,95,41
153074,39,4,95,41
153074,4,5,95,41
153074,7,5,95,41
153074,17,5,95,41
153298,21,1,95,41
153562,1,1,97,40
154248,23,1,107,62
154248,23,2,95,41
154248,45,2,95,41
154248,9,4,95,41
154248,22,5,107,62
154248,4,6,108,62
154248,7,7,107,62
154248,5,8,108,62
154248,5,9,107,62
154248,7,9,107,62
154248,17,10,108,62
154248,21,11,107,62
154248,5,12,107,62
154248,3,13,107,62
154248,21,14,108,62
154248,45,15,107,62
154421,17,1,107,62
154421,13,2,110,61
154421,20,2,107,62
155797,24,1,184,25
155797,39,1,184,24
155797,41,1,184,25
155797,41,2,178,17
155797,19,3,199,8
156070,35,1,107,62
156070,35,2,107,62
156070,19,3,107,62
156070,41,4,108,62
156070,35,5,107,62
156070,22,6,108,62
156070,18,7,107,62
156070,18,8,108,62
156070,20,9,108,62
156070,4,10,107,62
156070,35,10,107,62
156070,21,11,108,62
156070,4,12,107,62
156070,33,13,107,62
156070,18,14,108,62
156070,33,14,108,62
156070,1,15,108,62
156070,18,15,107,62
156816,23,1,184,24
156816,24,1,183,25
156901,22,1,108,62
156901,1,2,101,55
156901,3,3,101,55
156901,1,4,94,47
156901,6,4,100,40
156901,13,4,100,40
156901,18,4,98,35
156901,5,5,100,40
156901,43,5,96,41
156901,0,6,95,41
156901,31,6,95,41
157997,9,1,95,41
157997,33,2,182,25
158290,24,1,183,25
158290,1,2,178,31
159144,6,1,184,24
162164,13,1,95,41
162164,8,2,95,41
162358,37,1,98,43
162653,35,1,184,25
162653,45,1,182,25
162653,2,2,184,24
163522,37,1,178,31
163627,37,1,184,24
165687,45,1,95,41
165687,0,2,95,41
165687,20,2,95,41
165687,41,2,95,41
165687,1,3,95,41
165687,3,3,95,41
165687,19,3,95,41
165687,43,3,95,41
165687,4,4,95,41
165687,20,4,95,41
165687,5,5,95,41
165687,11,5,95,41
165687,1,6,95,41
165687,17,6,95,41
165687,22,7,95,41
165687,4,8,95,41
165687,39,9,95,41
167699,25,1,95,41
167699,39,2,95,41
167699,3,3,95,41
167699,19,3,95,41
167699,20,3,95,41
167699,15,4,107,62
167699,3,5,95,41
167699,21,6,95,41
167699,18,7,95,41
167699,7,8,95,41
167699,3,9,96,41
167699,4,10,95,41
167699,17,11,95,41
167699,23,11,107,62
167699,43,11,107,62
167699,3,12,107,62
167699,3,13,95,41
167699,7,13,95,41
167699,18,13,95,41
167699,37,13,107,62
167699,5,14,96,41
167699,1,15,107,62
169011,15,1,96,41
169011,31,2,100,43
169011,5,3,100,43
169011,17,3,100,43
169011,16,4,100,43
169011,16,5,99,43
169011,2,6,95,41
170029,43,1,96,41
172543,22,1,95,41
172543,43,1,95,41
172543,1,2,95,41
172543,3,2,95,41
172543,13,3,95,41
172543,45,4,96,41
172543,1,5,95,41
172543,6,5,95,41
172543,2,6,95,41
172543,5,7,95,41
172543,5,8,95,41
172543,2,9,95,41
172543,1,10,95,41
172543,3,11,95,41
172543,43,11,96,41
172543,3,12,95,41
172543,39,13,95,41
172543,7,14,95,41
172543,21,15,95,41
173306,15,1,107,62
173306,17,1,107,62
173306,20,1,107,62
173306,24,1,108,62
173306,41,1,107,62
173306,43,1,110,61
173306,6,2,108,62
173306,8,2,107,62
173306,22,2,107,62
173306,23,2,108,62
173306,43,2,108,62
173306,45,2,108,62
173306,3,3,117,63
173306,17,3,107,62
173306,21,3,107,62
173306,33,3,108,62
173306,12,4,107,62
173306,0,5,108,62
173397,19,1,95,41
173397,41,1,95,41
173397,43,2,95,41
173397,3,3,96,41
176085,35,1,178,31
176085,43,1,178,31
176085,19,2,183,25
176085,33,2,184,25
176085,16,3,199,8
176085,18,3,199,8
176085,33,3,199,8
177015,20,1,184,25
177015,24,1,184,25
