uid,t,d,x,y
31482,24,8,197,10
31482,1,9,197,11
31482,4,10,197,52
31482,22,10,197,52
31482,1,11,197,53
31482,23,12,194,56
31482,41,12,198,50
31482,45,12,194,56
31585,31,1,196,51
31585,22,2,199,0
31701,33,1,123,18
31701,1,2,123,19
31701,22,3,168,55
31701,3,4,169,54
31701,19,5,170,54
31701,43,6,168,54
31701,1,7,182,52
31701,2,7,168,54
31701,15,7,182,52
31701,0,8,181,52
31701,19,8,182,52
31701,24,8,181,52
31701,27,8,182,52
31701,15,9,182,52
31701,21,9,182,52
31701,27,9,182,52
31701,37,10,168,55
31701,1,11,168,54
31701,19,12,182,51
31701,20,12,170,54
31701,31,12,170,54
31701,31,13,170,54
31701,0,14,168,54
31701,1,14,169,54
31701,19,15,170,54
31902,19,1,198,52
31902,37,1,198,52
31902,33,2,193,56
31902,18,3,194,54
31902,1,4,193,57
31902,23,4,193,56
31902,1,5,196,57
31902,35,6,195,56
31902,39,6,194,54
31902,3,7,196,57
31902,19,7,194,54
31902,7,8,196,57
31902,0,9,194,49
31902,6,9,196,57
31902,22,9,196,52
31902,43,10,194,54
31902,1,11,198,54
31902,14,11,196,57
31902,15,11,196,52
31902,24,11,197,54
31902,0,12,193,56
31902,1,12,193,56
31902,1,13,195,56
31902,20,13,195,56
31902,22,13,197,52
31902,29,13,196,57
31902,39,13,196,52
31902,41,14,194,54
31902,1,15,196,57
31904,9,1,182,52
31904,18,1,182,52
31904,39,2,182,52
31904,21,3,182,51
31904,39,3,182,52
31904,5,4,182,51
31904,33,5,182,52
31904,43,5,182,51
31904,11,6,182,51
31904,33,7,182,52
31904,39,7,182,52
31904,20,8,182,52
31904,1,9,182,51
31904,6,10,182,52
31904,45,11,182,52
31904,20,12,182,52
31904,5,13,182,51
31904,0,14,182,52
31904,24,14,182,51
31904,1,15,182,52
31904,20,15,182,51
32202,1,1,195,53
32202,37,1,193,56
32202,0,2,198,51
32202,31,2,193,52
32202,35,2,194,53
32202,3,3,198,52
32202,1,4,193,53
32202,1,5,193,54
32202,21,6,195,53
32202,37,7,197,53
32202,39,8,195,53
32202,16,9,196,51
32202,1,10,193,54
32202,19,10,196,53
32202,24,11,193,56
32202,0,12,196,53
32202,14,12,193,53
32202,2,13,193,53
32202,29,14,195,53
32202,24,15,197,51
32202,39,15,198,51
32257,8,1,196,52
32257,24,1,199,53
32257,35,1,197,51
32257,2,2,198,52
32257,3,2,196,52
32257,33,2,196,52
32257,0,3,196,52
32257,1,3,196,52
32257,3,3,196,52
32257,1,4,196,52
32257,3,4,196,52
32257,9,4,196,52
32257,35,4,199,54
32257,5,5,196,52
32257,19,5,196,52
32257,22,5,196,52
32257,41,5,196,52
32257,45,5,196,52
32257,35,6,199,54
32508,1,1,198,51
32508,3,1,198,51
32508,5,2,198,50
32508,3,3,198,50
32508,5,4,198,51
32508,18,5,198,52
32508,1,6,198,51
32508,35,7,196,52
32508,18,8,199,51
32508,2,9,198,50
32508,1,10,198,51
32595,16,1,182,52
32595,17,1,185,51
32595,24,1,182,52
32595,16,2,182,52
32641,31,1,128,19
32641,20,2,129,18
32641,19,3,128,17
32641,7,4,128,19
32641,35,5,128,19
32641,19,6,128,19
32641,7,7,128,19
32641,0,8,118,68
32641,45,9,128,18
32641,27,10,128,17
32641,29,11,128,17
32641,3,12,129,19
32641,18,13,128,19
32641,23,14,126,19
32641,24,15,128,19
33406,15,1,127,18
33406,15,2,127,18
33406,15,3,126,18
33406,23,3,125,18
33406,35,3,125,18
33406,24,4,126,18
33426,45,1,196,51
33426,20,2,195,51
33426,39,3,196,52
33426,3,4,196,52
33426,19,4,198,51
33426,21,4,198,51
33426,41,4,197,51
33426,39,5,198,51
33426,27,6,197,53
33426,24,7,195,51
33426,1,8,196,52
33426,0,9,196,52
33426,18,10,199,54
33426,17,11,199,56
33426,24,12,195,50
33504,27,1,198,50
33504,29,2,197,52
33504,31,3,198,50
33504,35,3,198,50
33504,4,4,197,52
33504,39,5,198,50
33504,45,5,197,52
33504,18,6,198,51
33504,2,7,198,51
34196,39,1,170,53
34196,19,2,168,54
34196,35,2,170,54
34196,37,2,169,54
34196,41,3,170,47
34196,3,4,168,54
34196,45,4,168,54
34196,29,5,183,53
34196,22,6,178,54
34196,17,7,174,47
34196,13,8,170,54
34196,1,9,170,52
34196,3,10,168,53
34196,35,10,171,54
34196,4,11,170,48
34196,19,12,170,53
34196,24,13,171,56
34196,20,14,183,52
34196,45,14,171,56
34196,23,15,169,54
34514,0,1,195,51
34514,2,2,196,53
34514,1,3,196,53
34514,2,4,196,53
34514,24,5,195,53
34514,45,6,195,53
34514,19,7,195,52
34514,1,8,195,52
34514,1,9,195,53
34514,1,10,196,53
34554,21,1,197,51
34554,33,1,139,21
34574,31,1,146,58
34574,24,2,146,58
34574,29,3,146,58
34574,31,4,186,74
34574,19,5,146,58
34574,29,6,146,58
34574,16,7,145,59
34574,43,7,147,58
34574,18,8,146,58
34574,20,9,146,58
34574,1,10,146,58
34737,18,1,199,51
34871,0,1,199,51
34871,14,1,198,51
34871,24,1,198,52
34871,19,2,198,51
34871,37,2,198,51
35290,1,1,181,52
35290,5,2,181,52
35290,1,3,182,52
35290,1,4,181,52
35290,1,5,182,52
35290,29,5,182,52
35290,11,6,182,52
35290,5,7,182,52
35290,3,8,182,52
35290,43,8,181,52
35290,24,9,182,52
35290,41,10,182,52
35290,11,11,182,52
35290,9,12,182,52
35290,18,13,182,52
35290,22,14,182,52
35290,21,15,182,52
35321,18,1,199,54
35448,23,1,198,54
35448,29,2,198,53
35448,24,3,198,53
35448,18,4,198,54
35448,20,5,197,51
35448,39,6,199,54
35448,1,7,198,52
35448,22,8,198,53
35519,23,1,182,52
35720,0,1,127,21
35720,3,1,73,50
35720,43,2,119,36
36242,0,1,199,53
36242,3,2,199,56
36512,2,1,198,51
36645,20,1,185,54
36645,21,1,159,55
36645,22,1,145,55
36645,24,1,106,49
36645,43,1,142,54
36645,1,2,96,49
36645,6,2,86,50
36645,22,2,9,62
36645,37,2,27,63
36714,14,1,129,18
36714,16,1,129,17
36714,17,1,128,10
36714,27,1,127,18
36714,29,1,128,18
36714,33,1,126,1
36714,3,2,73,50
36916,23,1,199,54
37061,18,1,198,52
37061,21,2,198,51
37061,37,2,198,52
37061,35,3,193,56
37061,37,3,194,56
37061,21,4,196,52
37061,22,5,196,52
37426,19,1,199,55
37426,35,2,198,54
37426,1,3,193,56
37426,18,4,198,52
37426,1,5,193,56
37426,17,6,199,54
37426,0,7,199,55
37426,33,7,198,54
37426,1,8,193,56
37426,20,9,197,51
37426,17,10,197,54
37426,17,11,197,53
37426,20,12,199,55
37426,20,13,199,55
37426,31,14,199,54
37426,31,15,198,52
37777,17,1,169,55
37777,41,1,169,54
37777,1,2,168,54
37777,14,3,185,54
37777,41,4,169,54
37777,17,5,168,54
37777,18,5,168,54
37777,17,6,175,54
37877,45,1,19,4
37877,3,2,19,4
37877,4,2,19,4
37877,5,2,19,4
37877,41,2,30,1
38043,2,1,182,52
38776,7,1,196,52
38776,2,2,198,51
38776,3,3,199,54
38846,1,1,198,54
38846,1,2,193,56
38846,1,3,191,60
38846,16,4,191,62
38846,43,5,198,51
38846,23,6,193,56
38846,29,7,191,61
38846,1,8,191,62
39178,3,1,182,52
39178,3,2,182,52
39178,7,3,182,52
39178,7,4,182,52
39178,1,5,182,52
39178,3,6,182,52
39178,4,6,182,52
39178,5,6,182,52
39178,45,7,183,52
39178,35,8,182,52
39178,0,9,182,52
39178,19,10,182,52
39178,2,11,183,52
39178,24,11,182,52
39178,45,12,183,52
39178,3,13,182,52
39178,0,14,183,52
39178,23,14,182,52
39178,16,15,182,52
39268,21,1,127,12
39423,1,1,182,52
39423,35,2,182,52
39423,45,3,182,52
39423,17,4,181,52
39423,21,4,182,52
39423,37,4,182,52
39423,31,5,181,52
39423,5,6,181,52
39423,20,7,182,52
39423,7,8,181,52
39423,45,8,182,52
39423,29,9,182,52
39423,35,9,182,52
39423,0,10,181,52
39423,24,10,182,52
39423,33,11,181,52
39423,41,11,182,52
39423,33,12,181,52
39423,43,12,182,52
39423,2,13,181,52
39423,24,13,182,52
39423,24,14,182,52
39423,5,15,182,52
39423,9,15,181,52
39423,24,15,182,52
39632,18,1,198,51
39632,27,1,198,51
39632,45,2,182,52
39632,1,3,182,52
39632,22,4,184,52
39811,1,1,156,38
39811,43,2,136,20
39811,45,2,156,37
39811,17,3,198,51
39811,18,4,195,51
39811,37,5,196,51
39811,1,6,156,38
39811,2,6,156,38
39811,5,6,127,9
39811,1,7,156,38
39811,17,8,198,51
39811,19,8,198,52
39811,1,9,193,56
39811,3,9,193,56
39811,0,10,192,48
39811,45,11,147,29
39916,4,1,135,26
40073,23,1,140,54
40073,18,2,58,53
40249,6,1,73,73
40249,19,1,125,7
40844,35,1,126,16
41058,19,1,198,50
41058,22,2,197,50
41058,19,3,197,50
41058,21,4,195,51
41058,43,4,195,50
41058,35,5,195,51
41058,1,6,195,51
41058,20,7,195,51
41058,1,8,195,50
41058,39,9,197,50
41058,41,9,197,50
41058,3,10,195,51
41058,8,10,195,50
41058,2,11,198,50
41058,39,12,197,48
41058,24,13,195,51
41058,31,14,197,50
41058,37,15,195,51
41152,21,1,194,56
41152,35,1,190,60
41152,37,1,198,50
41152,39,2,191,62
41152,0,3,190,60
41152,21,4,191,62
41152,1,5,191,61
41152,17,5,191,62
41152,1,6,191,62
41152,19,7,191,62
41152,18,8,190,60
41152,35,9,191,62
41152,39,9,191,62
41152,21,10,188,63
41152,4,11,193,56
41152,0,12,198,56
41152,39,13,191,62
41152,35,14,191,62
41152,3,15,194,56
41253,3,1,198,54
41635,13,1,73,50
41990,35,1,199,53
41990,39,1,198,53
41990,5,2,198,53
41990,9,2,198,54
41990,9,3,198,54
41990,7,4,196,52
41990,5,5,196,52
41990,3,6,196,52
41990,4,6,193,50
41990,7,6,198,54
41990,19,7,198,54
41990,7,8,196,52
41990,18,9,198,54
41990,24,10,196,54
41990,29,11,198,54
41990,3,12,196,52
41990,3,13,198,51
41990,45,13,199,53
41990,43,14,198,54
41990,6,15,198,54
42132,43,1,103,5
42458,23,1,175,54
42458,2,2,170,53
42458,19,2,168,54
42458,2,3,168,54
42458,16,3,170,55
42458,20,3,168,54
42458,23,3,168,54
42458,41,3,168,54
42458,43,3,168,54
42458,45,3,170,53
42458,20,4,168,54
42458,21,4,168,54
42458,18,5,182,52
42458,21,5,182,52
42458,22,5,182,52
42458,23,5,182,52
42458,39,5,182,52
42458,1,6,182,52
42458,24,6,168,54
42458,45,6,168,54
42458,33,7,168,54
42458,39,7,170,54
42458,16,8,170,55
42458,35,8,170,53
42458,19,9,168,54
42458,31,9,171,54
42458,33,9,171,54
42458,35,9,171,54
42458,14,10,170,54
42458,45,11,171,56
42458,22,12,170,54
42458,3,13,182,52
42458,18,14,171,56
42458,3,15,170,53
42474,29,1,197,11
42474,17,2,195,51
42474,18,2,156,38
43241,4,1,182,52
43241,4,2,183,52
43241,23,2,182,52
43241,2,3,182,52
43241,24,3,182,52
43241,2,4,182,52
43241,0,5,182,52
43241,23,6,182,52
43241,33,7,182,52
43241,37,7,184,52
43241,3,8,182,52
43382,33,1,193,56
43382,22,2,182,52
43382,24,2,182,52
43382,43,2,182,52
43382,35,3,118,36
43483,25,1,156,38
43630,3,1,19,4
43630,33,1,19,4
43630,7,2,19,4
43630,3,3,30,0
43630,4,4,126,18
43630,4,5,19,4
43630,5,5,19,4
43630,7,5,19,4
43630,17,5,19,4
43630,20,6,19,4
43630,39,6,30,1
43630,20,7,19,4
43630,25,8,19,4
43630,3,9,30,1
43630,5,10,30,1
43630,0,11,39,6
43630,33,11,19,4
43630,5,12,19,4
43630,1,13,32,26
43630,2,13,33,26
43630,39,14,32,26
43630,5,15,19,4
43630,15,15,30,1
43987,5,1,198,49
44463,37,1,182,52
44480,45,1,199,54
45047,7,1,126,0
45047,9,1,132,18
45047,18,1,182,52
45047,19,1,183,52
45047,20,1,194,56
45047,27,1,132,18
45047,31,1,147,29
45047,33,1,172,54
45047,35,1,182,52
45047,37,1,182,52
45047,39,1,193,56
45047,45,1,193,56
45047,0,2,193,56
45047,1,2,194,56
45047,9,2,193,56
45047,27,2,194,56
45047,3,3,198,54
45047,5,3,194,56
45047,18,3,199,56
45076,27,1,198,50
45164,19,1,140,53
45164,20,1,173,54
45164,35,1,140,53
45297,19,1,140,54
45297,24,1,27,63
45297,41,1,86,49
45297,45,1,27,63
45297,20,2,27,63
45297,37,2,27,63
45297,0,3,168,54
45297,1,3,168,54
45297,2,3,168,54
45350,45,1,193,56
45350,19,2,146,58
45350,16,3,140,53
45374,5,1,182,52
45554,16,1,197,53
46094,20,1,126,6
46094,45,1,182,52
46094,1,2,182,51
46094,3,2,182,52
46094,19,3,126,6
46094,29,3,198,51
46094,21,4,182,52
46094,20,5,194,51
46137,2,1,136,18
46321,35,1,83,25
46689,45,1,195,53
46689,0,2,193,53
46689,24,2,193,54
46689,27,2,193,53
46689,29,2,193,53
46689,0,3,193,50
46689,16,3,193,53
46689,20,3,89,17
46689,23,3,156,38
46689,17,4,151,32
46689,20,4,89,17
46689,33,4,143,26
46689,41,4,136,20
46689,1,5,193,53
46689,3,5,194,55
46689,17,5,193,53
46689,33,5,194,55
46689,37,5,89,17
46689,0,6,194,55
46689,3,6,194,55
46689,15,6,194,55
46689,20,6,89,17
46689,23,6,178,40
46689,0,7,194,55
46689,1,7,194,55
46689,16,7,194,55
46689,18,7,151,32
46689,22,7,127,16
46689,2,8,194,55
46689,3,8,192,55
46689,17,8,197,51
46689,18,8,195,52
46689,19,8,195,52
46689,25,8,194,55
46689,3,9,193,53
46689,16,9,193,53
46689,20,9,194,55
46689,27,9,193,53
46689,21,10,89,17
46689,23,10,136,20
46689,24,10,151,32
46689,29,10,193,53
46689,45,10,193,53
46689,1,11,175,54
46689,3,11,193,53
46689,15,11,194,55
46689,19,11,136,20
46689,33,11,156,38
46689,3,12,194,55
46689,23,12,156,38
46689,43,12,194,55
46689,45,12,193,53
46689,0,13,193,53
46689,21,13,89,49
46689,33,13,194,55
46689,37,13,89,17
46689,2,14,160,55
46689,5,14,194,55
46689,21,14,89,49
46689,23,14,178,40
46689,31,14,193,53
46689,39,14,107,50
46689,43,14,58,53
46689,20,15,107,50
46689,22,15,58,53
46689,31,15,194,55
46850,29,1,196,51
47320,1,1,195,51
47320,43,2,198,52
47320,1,3,194,50
47320,1,4,195,50
47320,4,5,196,50
47320,37,6,196,52
47320,15,7,196,50
47320,31,8,123,18
47320,18,9,123,19
47320,19,10,195,51
48004,17,1,198,51
48004,0,2,193,56
48004,13,3,193,53
48004,18,3,196,52
48004,19,3,196,52
48004,29,3,193,53
48004,41,3,196,52
48004,33,4,198,51
48004,35,5,197,51
48004,18,6,198,51
48004,22,7,197,53
48004,35,8,197,51
48004,18,9,198,52
48004,22,10,198,51
48004,0,11,194,56
48004,41,12,198,51
48004,45,13,196,51
48004,37,14,197,51
48004,35,15,198,51
48105,3,1,146,58
48105,41,1,146,58
48105,1,2,146,58
48105,20,2,146,58
48105,22,2,147,58
48105,22,3,147,58
48105,1,4,146,58
48105,18,5,146,58
48105,19,5,146,58
48105,45,5,146,58
48105,21,6,146,58
48105,22,6,147,58
48105,29,6,146,58
48105,2,7,146,58
48105,7,8,146,58
48105,35,8,146,58
48105,11,9,147,58
48105,27,9,146,58
48105,0,10,147,58
48105,1,11,147,58
48105,21,11,146,58
48105,18,12,146,58
48105,45,12,146,58
48105,5,13,147,58
48105,21,14,146,58
48105,23,15,147,59
48178,24,1,198,52
48178,45,1,196,52
48178,18,2,198,53
48327,18,1,195,56
48327,21,1,96,49
48508,20,1,140,54
48508,22,2,140,54
48508,37,2,195,51
48508,1,3,67,51
49044,0,1,182,52
49044,18,2,199,54
49044,23,3,182,52
49070,16,1,182,52
49070,39,2,182,52
49070,45,3,182,52
49070,3,4,182,52
49070,5,5,199,54
49070,39,6,182,52
49070,22,7,182,52
49070,23,8,182,52
49070,2,9,182,52
49070,5,10,182,52
49070,3,11,182,52
49070,4,11,182,52
49070,0,12,182,52
49070,2,12,182,52
49070,0,13,182,52
49070,5,14,182,52
49070,20,15,182,52
49271,1,1,168,54
49271,2,1,168,54
49271,7,1,168,54
49271,1,2,169,54
49271,17,2,165,55
49271,23,2,168,54
49271,45,2,168,55
49271,25,3,168,54
49323,0,1,9,62
49323,1,1,27,63
49323,12,1,73,50
49323,13,1,118,50
49323,23,1,89,49
49323,25,1,119,50
49323,27,1,130,51
50095,35,1,127,18
50095,39,1,125,18
50095,18,2,126,18
50095,39,2,125,18
50347,14,1,172,54
50347,27,1,172,54
50372,23,1,199,52
50372,45,1,199,52
50372,0,2,199,51
50372,1,2,196,52
50372,2,2,199,55
50372,0,3,195,50
50372,2,3,194,50
50372,4,4,192,55
50372,16,4,193,50
50372,19,4,196,51
50372,20,4,196,52
50372,21,4,197,51
50372,37,4,196,52
50372,39,4,196,52
50372,1,5,199,54
50372,3,5,199,55
50372,5,5,194,51
50372,19,6,199,53
50372,20,6,195,51
50372,31,6,193,50
50372,33,6,196,53
50372,39,6,195,51
50372,2,7,199,55
50372,3,7,199,55
50372,24,8,198,51
50372,21,9,196,52
50372,41,9,197,52
50372,17,10,194,52
50372,21,10,193,52
50372,33,10,197,53
50372,2,11,199,55
50372,17,12,197,51
50372,20,12,196,52
50372,35,12,197,52
50372,37,12,197,52
50372,45,13,199,53
50372,3,14,198,54
50372,2,15,196,53
51061,45,1,198,51
51061,3,2,198,52
51061,4,2,198,51
51061,31,2,198,51
51243,1,1,197,8
51243,3,2,198,51
51243,33,3,198,54
51243,0,4,198,51
51243,33,5,198,54
51243,0,6,198,51
51243,20,7,197,8
51243,5,8,197,8
51243,23,9,195,51
51252,11,1,58,53
51252,17,1,107,50
51252,43,2,9,62
51252,1,3,81,49
51349,14,1,126,6
51349,19,1,139,22
51349,27,1,127,9
51349,18,2,126,6
51349,31,2,135,21
51349,22,3,124,17
51349,16,4,127,9
51349,17,4,138,21
51349,18,4,169,38
51349,33,4,157,37
51393,35,1,119,50
51399,1,1,182,51
51399,33,2,182,52
51399,35,3,182,52
51399,39,4,181,52
51399,0,5,182,52
51399,41,6,180,52
51399,33,7,182,52
51399,37,8,181,52
51399,7,9,182,52
51399,35,9,181,52
51399,39,9,182,52
51399,45,10,183,52
51399,0,11,181,52
51399,23,12,180,52
51399,20,13,180,52
51399,1,14,182,52
51399,41,14,181,52
51399,2,15,182,52
51399,3,15,182,52
51399,4,15,182,52
51536,3,1,198,51
51536,20,1,197,50
51737,19,1,127,18
51737,43,1,139,53
51737,22,2,126,18
51737,23,2,124,17
51737,39,2,130,51
51737,1,3,194,53
51737,7,3,195,53
51737,16,3,195,53
51737,7,4,195,53
51737,29,4,195,53
51737,3,5,147,58
51737,2,6,130,51
51737,7,7,124,17
51773,7,1,9,62
51773,35,2,10,62
51773,16,3,197,21
51817,45,1,168,54
51817,16,2,147,38
51825,3,1,118,48
51873,0,1,127,9
51873,2,1,166,38
51873,5,1,194,49
51873,17,2,147,29
51873,35,2,127,9
51894,0,1,196,50
51973,39,1,194,49
52021,4,1,198,51
52027,25,1,199,0
52051,13,1,129,18
52111,19,1,73,50
52111,3,2,182,52
52111,1,3,182,51
52111,5,3,183,52
52111,1,4,182,52
52111,43,5,182,52
52111,7,6,182,52
52111,7,7,182,52
52111,4,8,182,52
52111,3,9,182,52
52111,20,10,182,52
52111,18,11,182,52
52111,2,12,182,52
52111,3,12,182,52
52111,5,12,182,51
52111,1,13,182,52
52111,5,14,182,52
52111,1,15,182,51
52664,41,1,194,56
52664,19,2,197,51
52664,20,2,197,51
52664,37,2,197,51
52664,18,3,198,52
52664,37,3,197,51
52664,18,4,198,52
52664,37,4,197,51
52664,39,4,195,52
52664,18,5,197,51
52664,19,5,198,52
52664,18,6,198,51
52664,39,7,195,52
52664,18,8,197,51
52664,35,8,197,52
52664,0,9,198,51
52664,1,9,198,51
52664,33,10,198,51
52664,18,11,198,52
52664,3,12,196,52
52664,7,12,184,53
52664,9,12,183,52
52664,10,12,197,49
52664,11,12,184,52
52664,35,13,198,51
52664,1,14,196,52
52664,2,14,184,53
52664,18,15,196,52
52664,35,15,196,52
53035,20,1,199,56
53354,29,1,194,50
53354,14,2,194,50
53354,43,3,194,56
53354,0,4,199,55
53354,1,5,199,55
53354,0,6,198,51
53354,1,6,197,54
53354,23,7,199,51
53422,24,1,195,51
53422,43,1,195,51
53422,27,2,195,51
53422,35,2,196,52
53422,1,3,195,51
53422,3,3,195,51
53422,15,3,195,51
53467,45,1,124,17
53467,5,2,124,17
53467,0,3,126,18
53467,3,3,126,18
53467,18,3,126,28
53467,23,3,126,18
53467,33,3,126,28
53467,35,3,126,28
53467,35,4,126,18
53467,41,4,126,18
53467,3,5,54,20
53467,7,5,54,20
53467,31,5,54,20
54045,24,1,73,50
54051,24,1,127,18
54051,43,1,126,18
54051,1,2,127,18
54051,23,2,126,18
54051,45,2,127,18
54051,1,3,126,18
54051,4,3,126,18
54051,17,3,126,18
54051,22,3,126,18
54051,24,3,129,19
54051,2,4,126,18
54051,22,4,126,18
54051,45,4,126,18
54051,1,5,127,18
54051,6,5,126,18
54051,9,5,127,18
54051,3,6,126,18
54051,25,6,126,18
54051,45,6,128,18
54051,1,7,126,18
54051,2,7,127,18
54051,43,7,126,18
54051,31,8,126,18
54051,24,9,156,38
54179,19,1,196,52
54179,20,1,196,52
54179,33,1,196,52
54179,35,1,196,52
54179,37,1,196,52
54179,39,1,197,54
54182,37,1,156,38
54452,27,1,198,51
54459,9,1,169,38
54486,16,1,198,51
54486,19,1,199,51
54486,39,1,198,51
54486,45,1,198,51
54486,15,2,198,51
54486,41,2,198,51
54541,3,1,132,52
54547,0,1,182,52
54547,1,1,182,51
54547,33,1,182,52
54547,15,2,182,52
54547,1,3,182,52
54547,3,4,182,52
54547,19,5,171,54
54547,20,6,182,52
54547,5,7,182,52
54547,1,8,182,52
54547,37,8,182,52
54547,41,9,182,52
54547,3,10,182,52
54547,2,11,182,52
54547,0,12,182,52
54547,16,13,182,52
54547,18,14,182,52
54547,3,15,182,52
54556,39,1,4,62
54556,43,1,60,53
54649,39,1,193,56
54795,4,1,182,51
54795,1,2,182,52
54795,5,2,182,51
54795,14,2,182,52
54795,39,2,182,52
54795,43,2,182,52
54795,0,3,182,52
54795,15,3,182,52
54795,18,3,182,52
54795,29,3,182,51
54795,31,3,182,52
54795,3,4,182,51
54795,39,5,182,52
54795,11,6,182,51
54795,22,6,182,51
54795,43,6,182,52
54795,17,7,182,52
54795,20,7,182,52
54795,23,7,182,52
54795,37,7,182,51
54795,43,8,182,52
54795,37,9,182,51
54795,6,10,182,51
54795,3,11,182,52
54795,20,11,182,51
54795,21,11,182,52
54795,22,11,182,52
54795,14,12,182,52
54795,21,12,182,51
54795,23,12,182,52
54795,22,13,182,52
54795,37,13,182,52
54795,0,14,182,52
54795,3,14,182,52
54795,5,14,182,52
54795,15,14,182,52
54795,35,14,182,52
54795,7,15,182,52
54795,9,15,182,51
55377,5,1,124,17
55541,16,1,199,0
55541,23,2,126,0
55541,15,3,129,14
55541,16,3,129,14
55541,23,3,129,14
55541,18,4,147,29
55541,33,4,129,18
55541,39,4,197,43
55541,2,5,129,17
55541,6,5,130,18
55541,7,5,129,15
55541,11,5,129,18
55541,16,5,129,16
55541,18,5,128,14
55541,20,5,128,14
55541,33,5,128,14
55541,41,5,128,15
55541,2,6,129,18
55541,18,6,127,9
55541,33,6,127,12
55554,0,1,118,48
55554,0,2,119,48
55554,1,2,119,48
55554,22,3,118,47
55607,18,1,195,50
55607,1,2,195,51
55607,45,3,195,50
55607,8,4,195,53
55607,23,5,195,53
55607,19,6,196,52
55607,39,6,195,50
55607,4,7,195,53
55607,23,7,193,55
55607,7,8,195,53
55607,3,9,193,55
55607,27,9,195,50
55607,37,9,195,50
55607,19,10,195,50
55607,45,10,193,55
55607,19,11,195,50
55607,45,12,195,50
55607,41,13,195,50
55607,1,14,196,52
55607,23,15,195,50
55634,19,1,182,51
55634,3,2,181,52
55634,35,2,182,52
55634,1,3,182,51
55638,22,1,125,18
55638,33,1,193,56
55638,39,1,193,56
55638,2,2,123,19
55638,18,2,129,19
55638,35,2,130,18
55638,1,3,123,19
55638,18,4,126,18
55638,22,5,129,19
55638,39,5,125,18
55638,43,5,130,19
55638,1,6,125,19
55638,5,6,125,18
55638,20,7,128,20
55638,37,7,126,19
55638,39,7,129,19
55638,24,8,129,19
55638,0,9,129,20
55638,24,9,129,19
55638,37,9,129,19
55638,18,10,129,19
55638,24,10,130,18
55638,45,10,129,19
55638,1,11,123,19
55638,3,11,129,19
55638,17,11,126,18
55638,21,11,129,19
55638,39,11,129,19
55638,41,11,129,19
55638,2,12,126,18
55638,31,13,129,19
55638,0,14,126,18
55638,3,14,126,18
55638,17,14,123,19
55638,17,15,124,18
55638,33,15,123,19
55727,31,1,199,0
55755,37,1,125,18
55800,22,1,125,18
55800,18,2,129,19
55800,21,2,123,19
55800,35,2,130,18
55800,1,3,128,18
55800,16,4,126,18
55800,45,5,123,19
55800,18,6,126,18
55800,19,6,129,19
55800,21,6,123,19
55800,22,6,123,19
55800,37,7,124,20
55800,1,8,125,19
55800,41,8,125,18
55800,43,8,123,19
55800,1,9,128,18
55800,45,10,129,19
55800,20,11,129,19
55800,23,11,129,18
55800,43,11,129,19
55800,2,12,123,19
55800,3,12,130,19
55800,17,12,126,18
55800,21,12,129,19
55800,39,12,129,19
55800,41,12,129,19
55800,2,13,126,18
55800,33,13,123,19
55800,37,13,124,18
55800,1,14,128,18
55800,20,15,123,20
55800,39,15,123,19
55850,17,1,58,53
55850,25,1,126,1
55850,29,1,107,50
55850,31,1,81,49
55850,35,1,27,63
55850,3,2,107,50
55949,33,1,124,17
55949,35,1,124,18
56232,5,1,185,54
56232,14,1,147,58
56311,45,1,199,53
56311,15,2,199,51
56311,29,3,199,51
56311,37,3,199,51
56311,20,4,199,51
56311,29,4,199,51
56311,20,5,198,51
56311,29,5,199,51
56311,39,5,198,51
56311,29,6,199,51
56311,33,7,195,51
56311,35,7,195,51
56311,43,8,199,53
56311,16,9,199,51
56311,20,9,199,51
56311,29,10,199,51
56311,29,11,199,51
56311,15,12,199,51
56311,37,12,198,51
56311,39,12,198,51
56311,29,13,199,51
56311,39,13,199,51
56311,15,14,199,51
56311,29,15,199,51
56352,21,1,180,52
56352,23,2,182,52
56352,1,3,182,52
56352,1,4,182,52
56352,1,5,182,52
56352,35,6,182,52
56352,1,7,182,52
56352,21,8,182,52
56352,21,9,182,53
56352,45,10,182,52
56352,1,11,182,52
56352,2,12,182,52
56352,1,13,182,52
56352,1,14,182,51
56352,21,14,182,52
56352,1,15,181,52
56543,22,1,147,29
56543,45,2,127,9
56551,1,1,195,51
56567,21,1,182,52
56567,41,1,182,51
56567,41,2,182,52
56567,43,2,182,51
56567,45,2,182,51
56567,24,3,182,51
56567,0,4,196,53
56567,23,5,182,51
56567,24,5,181,52
56567,41,5,182,51
56567,45,5,182,52
56567,27,6,184,47
56589,21,1,195,51
56589,35,2,195,51
56589,35,3,195,51
56589,1,4,194,51
56589,22,5,195,51
56589,23,6,195,51
56589,19,7,198,51
56589,20,7,198,51
56589,19,8,195,51
56589,4,9,194,52
56589,29,10,194,51
56589,23,11,194,52
56589,7,12,195,51
56589,1,13,196,51
56589,43,13,195,51
56589,23,14,194,50
56589,17,15,195,51
56589,35,15,194,50
56589,37,15,198,53
56589,39,15,195,51
56700,33,1,192,48
56700,22,2,198,54
56700,41,2,198,54
56700,23,3,9,62
56752,20,1,191,48
56784,20,1,194,53
56784,5,2,182,52
56784,7,2,182,52
56784,9,2,182,52
56784,16,2,182,52
