uid,t,d,x,y
66821,31,3,27,7
66821,31,4,76,28
66821,29,5,77,29
66821,16,6,168,37
66821,3,7,169,50
66821,5,7,169,50
66830,2,1,192,100
66830,29,2,192,99
66830,24,3,182,48
66830,22,4,109,80
66830,22,5,109,80
66830,24,6,169,50
66899,45,1,17,10
67021,16,1,37,12
67021,1,2,32,16
67021,19,3,31,19
67021,24,3,21,5
67021,35,4,30,21
67021,39,5,15,8
67021,2,6,32,16
67021,16,7,32,16
67021,18,8,32,16
67021,35,8,32,16
67021,45,8,31,19
67021,20,9,19,5
67021,35,9,32,16
67021,37,10,25,38
67021,24,11,32,16
67021,29,11,32,18
67021,33,11,29,23
67021,24,12,18,10
67021,45,13,32,16
67021,45,14,31,14
67021,16,15,34,24
67021,37,15,32,16
67130,43,1,99,74
67130,45,2,79,33
67162,1,1,31,14
67162,39,2,15,8
67162,2,3,32,16
67162,41,4,32,16
67162,45,5,31,19
67162,29,6,32,18
67162,31,6,29,23
67162,41,7,37,14
67162,45,8,31,14
67162,16,9,34,24
67162,20,9,32,16
67162,39,10,37,14
67162,24,11,32,16
67162,19,12,36,30
67162,20,12,32,16
67162,18,13,38,14
67162,17,14,16,4
67162,35,14,15,8
67162,1,15,31,15
67164,14,1,25,6
67301,4,1,182,49
67301,5,1,182,48
67379,37,1,110,74
67389,24,1,50,18
67389,1,2,49,18
67389,13,2,72,23
67389,27,2,72,24
67389,43,2,50,18
67389,25,3,21,5
67389,19,4,51,18
67389,1,5,49,14
67389,41,6,51,18
67389,23,7,50,18
67389,31,8,50,16
67389,21,9,82,31
67389,23,10,51,16
67449,39,1,45,42
67449,23,2,30,40
67453,20,1,83,30
67453,19,2,81,70
67453,22,2,82,70
67453,45,2,100,74
67501,23,1,115,94
67501,21,2,105,78
67730,20,1,85,39
67730,39,1,85,39
67730,1,2,84,38
67730,15,2,89,38
67733,24,1,117,28
67733,33,2,117,28
67750,43,1,116,95
67750,1,2,133,94
67750,14,2,107,90
67750,24,2,124,79
67750,35,3,107,90
67750,43,4,111,69
67750,1,5,125,79
67750,3,6,79,33
67750,0,7,146,86
67750,37,8,133,94
67750,31,9,107,90
67750,24,10,114,74
67750,29,11,107,90
67750,43,11,125,79
67750,4,12,104,68
67750,15,12,107,90
67750,7,13,124,79
67750,43,13,169,50
67750,9,14,169,50
67750,14,15,107,90
67800,43,1,117,103
67801,18,1,117,28
67815,17,1,51,16
67815,23,2,107,75
67815,43,2,107,76
67815,0,3,108,76
68074,16,1,90,41
68074,24,2,90,41
68169,15,1,181,36
68169,16,1,181,36
68169,27,1,194,38
68265,22,1,82,31
68265,1,2,45,42
68347,19,1,134,87
68347,1,2,108,78
68347,2,2,96,55
68347,4,2,31,9
68347,5,2,83,30
68347,7,2,24,6
68349,19,1,84,31
68351,5,1,64,42
68351,18,1,123,29
68351,23,1,66,39
68351,4,2,77,34
68351,7,2,66,39
68351,24,2,62,81
68351,9,3,66,39
68351,24,3,50,15
68351,2,4,66,39
68351,27,4,65,22
68351,43,4,66,39
68351,1,5,62,37
68351,2,5,69,40
68351,5,5,66,40
68351,13,5,65,22
68351,23,5,71,24
68351,0,6,71,23
68351,14,6,65,22
68351,43,6,66,39
68351,5,7,62,38
68351,14,7,65,22
68351,45,7,66,39
68351,2,8,64,42
68351,21,8,66,39
68351,25,8,65,22
68351,0,9,68,22
68351,15,9,66,39
68351,22,9,66,39
68351,35,9,62,27
68351,39,9,62,37
68351,20,10,65,22
68351,23,10,66,39
68351,1,11,66,40
68351,3,11,68,33
68351,14,11,65,22
68351,24,11,75,26
68351,5,12,66,39
68351,5,13,83,31
68351,11,13,66,39
68351,15,13,65,22
68351,4,14,77,34
68351,21,14,71,21
68351,29,14,65,22
68351,45,14,169,50
68351,3,15,169,50
68351,21,15,71,23
68577,33,1,118,29
68584,16,1,25,47
68857,16,1,99,53
68912,15,1,19,4
68936,18,1,95,49
68936,18,2,94,48
68936,22,2,97,49
68936,33,2,97,49
68936,18,3,95,49
68936,2,4,87,72
68936,3,4,76,61
68936,35,4,97,49
68936,0,5,74,58
68936,16,5,76,62
68936,29,5,74,56
68936,18,6,93,47
68936,18,7,95,49
68936,18,8,93,47
68936,2,9,121,82
68936,37,9,72,56
68936,18,10,102,78
68936,37,10,88,65
68936,23,11,74,58
68936,19,12,99,71
68936,45,13,76,61
68936,39,14,77,52
68936,2,15,77,62
68994,22,1,107,95
68994,24,1,121,83
68994,1,2,107,95
69010,20,1,82,31
69010,22,1,82,31
69010,0,2,82,31
69010,12,3,83,32
69010,24,3,82,31
69010,43,3,83,32
69010,14,4,83,32
69010,20,5,83,30
69056,41,1,31,78
69056,3,2,30,48
69056,21,2,32,43
69067,41,1,107,95
69067,43,1,110,89
69067,23,2,90,28
69067,24,2,95,26
69067,37,2,97,29
69067,41,2,94,28
69067,0,3,95,26
69067,1,3,94,28
69067,19,3,94,28
69067,17,4,96,29
69067,20,4,93,28
69067,33,4,97,29
69067,22,5,92,28
69067,45,5,92,28
69067,19,6,96,29
69067,22,6,94,28
69067,37,6,97,29
69067,45,6,75,22
69067,1,7,87,25
69067,19,7,92,28
69067,24,7,78,32
69067,35,7,92,28
69067,45,7,79,32
69067,1,8,82,31
69067,16,8,94,28
69067,20,8,92,28
69067,29,8,94,28
69067,39,8,94,29
69067,15,9,83,30
69067,16,9,26,7
69067,2,10,83,30
69067,4,10,91,25
69067,21,10,91,25
69067,22,10,95,26
69067,1,11,94,28
69067,9,11,10,1
69067,13,11,91,25
69067,15,11,84,30
69197,41,1,25,39
69616,18,1,183,38
69616,33,1,183,38
69616,45,2,115,74
69616,1,3,108,78
69616,0,4,111,69
69616,3,4,111,57
69616,3,5,108,61
69616,1,6,117,72
69616,22,7,117,72
69616,45,8,114,74
69616,18,9,117,72
69616,20,10,119,67
69616,21,10,115,73
69616,41,10,114,74
69616,22,11,129,47
69616,24,12,122,82
69616,0,13,123,83
69616,19,14,99,30
69616,22,14,115,73
69616,45,15,98,30
69658,25,1,10,1
69658,29,1,10,2
69685,43,1,104,67
69689,23,1,50,15
69689,24,2,50,15
69689,20,3,80,26
69689,18,4,114,77
69689,33,5,25,38
69689,35,5,25,38
69689,23,6,49,18
69689,1,7,53,17
69689,39,8,49,16
69689,33,9,47,33
69689,31,10,114,77
69689,17,11,39,14
69689,18,11,49,18
69689,19,12,25,38
69689,29,13,52,23
69689,33,14,80,26
69689,45,15,25,39
69758,15,1,20,9
69758,37,2,26,7
69758,20,3,18,7
69758,22,3,18,11
69758,16,4,26,7
69758,19,4,79,28
69758,25,4,21,9
69758,23,5,18,10
69758,1,6,27,7
69758,43,6,21,9
69758,22,7,26,7
69758,20,8,18,10
69758,24,8,21,7
69758,35,9,21,9
69758,37,9,26,7
69758,43,10,18,7
69758,41,11,18,10
69758,19,12,88,37
69758,21,12,96,30
69758,35,12,88,36
69758,45,13,21,9
69758,39,14,26,7
69758,3,15,82,31
69758,41,15,10,2
69758,45,15,82,31
69760,33,1,101,80
69801,22,1,19,4
69801,43,1,83,30
69848,18,1,84,32
69982,18,1,157,37
69982,29,1,22,5
70171,22,1,122,82
70171,3,2,121,74
70171,10,3,121,74
70171,24,3,119,71
70263,31,1,121,82
70263,45,2,130,90
70263,23,3,129,88
70263,1,4,127,85
70263,37,5,26,40
70263,35,6,103,75
70263,17,7,169,50
70263,19,7,169,50
70263,20,7,169,50
70263,24,7,169,50
70263,31,7,168,49
70263,14,8,131,64
70263,41,9,107,95
70263,17,10,107,95
70263,22,11,107,95
70263,23,11,116,95
70263,39,11,107,95
70263,45,12,107,95
70263,15,13,109,78
70263,18,13,109,78
70263,41,14,100,74
70263,19,15,100,74
70263,21,15,100,75
70263,37,15,99,74
70275,15,1,56,18
70329,24,1,169,50
70329,41,1,169,50
70329,23,2,82,31
70329,0,3,82,30
70329,35,4,19,4
70329,11,5,107,95
70446,21,1,47,38
70446,3,2,75,26
70446,33,2,51,28
70446,1,3,19,4
70446,33,3,49,18
70446,7,4,49,14
70446,20,5,47,38
70446,27,6,47,38
70446,18,7,47,37
70446,35,8,45,42
70446,18,9,47,38
70446,0,10,50,37
70446,15,10,46,39
70446,1,11,48,14
70446,3,11,50,13
70446,5,11,49,13
70446,19,11,71,24
70446,20,11,71,23
70446,24,11,82,31
70446,35,11,72,24
70446,1,12,82,31
70446,19,13,46,39
70446,18,14,47,38
70446,27,14,46,39
70446,37,14,46,39
70446,33,15,25,38
70524,5,1,98,47
70609,22,1,111,91
70609,41,1,111,91
70609,43,1,111,91
70609,25,2,103,87
70609,29,3,112,87
70609,15,4,112,87
70609,29,4,110,87
70609,35,4,94,82
70609,1,5,109,94
70609,25,6,58,50
70609,37,6,110,87
70609,39,7,113,76
70609,31,8,111,91
70609,31,9,112,87
70609,39,9,162,63
70609,35,10,107,95
70609,20,11,162,63
70609,17,12,110,87
70609,33,12,115,95
70609,22,13,110,87
70609,43,13,112,87
70609,33,14,110,87
70609,35,15,112,87
70620,1,1,169,50
70620,15,2,169,50
70620,18,3,118,29
70709,24,1,88,63
70709,45,1,70,23
70709,1,2,91,69
70709,22,2,72,24
70709,12,3,74,58
70709,12,4,74,58
70709,27,4,95,50
70709,37,4,95,52
70709,1,5,71,24
70709,29,6,95,50
70709,37,6,95,52
70709,19,7,95,49
70709,37,8,74,58
70709,15,9,95,50
70709,19,10,94,48
70709,37,10,95,52
70709,19,11,95,52
70709,24,11,94,48
70709,15,12,68,56
70709,21,12,95,50
70709,31,12,95,50
70709,37,12,95,49
70709,29,13,95,50
70709,35,13,94,48
70709,35,14,95,52
70709,37,15,69,57
70716,45,1,163,105
71009,3,1,16,4
71012,43,1,127,85
71012,17,2,195,104
71012,35,3,195,104
71012,45,4,189,91
71012,19,5,188,93
71012,20,5,192,98
71266,22,1,107,95
71266,15,2,107,95
71266,41,3,107,95
71266,33,4,107,95
71266,4,5,107,95
71266,21,6,107,95
71266,45,7,107,95
71266,21,8,107,95
71266,18,9,107,95
71266,12,10,25,12
71266,33,11,88,40
71266,17,12,107,95
71266,9,13,107,95
71266,20,14,107,95
71372,18,1,73,25
71372,35,1,72,28
71372,2,2,73,25
71372,41,3,72,28
71372,18,4,75,26
71372,37,5,75,23
71372,18,6,69,23
71372,1,7,169,50
71514,5,1,85,30
71514,6,1,169,37
71514,16,2,181,36
71514,17,2,169,37
71514,35,2,23,6
71590,14,1,90,79
71590,39,2,81,70
71590,35,3,81,68
71590,20,4,88,64
71590,37,4,88,63
71590,16,5,91,69
71590,37,5,86,72
71590,20,6,90,83
71590,20,7,81,70
71590,39,7,81,70
71590,16,8,86,68
71590,16,9,90,79
71590,20,10,86,71
71590,35,10,86,68
71590,1,11,101,80
71590,21,12,102,85
71590,22,13,91,69
71590,43,13,86,71
71590,4,14,81,68
71590,29,14,86,68
71590,20,15,99,73
71590,21,15,99,74
71675,2,1,28,9
71675,35,1,28,9
71675,15,2,29,9
71706,1,1,27,7
71706,23,2,134,88
71977,2,1,50,15
71977,2,2,56,23
71977,22,3,49,18
71977,43,3,49,18
71977,3,4,51,18
71977,24,4,50,15
71977,33,5,48,14
71977,37,6,48,14
71977,22,7,49,18
71977,24,7,49,18
71977,20,8,19,5
71977,35,8,49,18
71977,18,9,49,18
71977,33,9,49,18
71977,20,10,52,23
71977,24,10,50,15
71977,35,11,49,18
71977,2,12,51,16
71977,31,12,48,14
71977,19,13,52,17
71977,35,13,48,14
71977,1,14,49,18
71977,43,14,36,12
71977,37,15,49,18
71993,24,1,100,74
71993,39,1,79,79
71993,41,1,99,74
71993,45,1,100,74
71993,0,2,100,74
71997,24,1,100,74
71997,41,1,99,74
72082,37,1,56,23
72082,45,2,52,15
72082,0,3,51,16
72082,45,3,75,55
72082,1,4,51,16
72082,14,5,51,22
72082,17,5,52,23
72082,29,5,52,23
72082,35,5,49,18
72082,22,6,54,20
72082,17,7,65,32
72082,18,7,64,25
72082,27,7,63,29
72082,35,7,59,23
72082,1,8,51,15
72082,15,8,74,27
72082,17,8,72,25
72082,37,8,52,21
72082,0,9,50,22
72082,1,9,51,17
72082,35,10,53,22
72082,13,11,52,26
72082,16,11,52,23
72082,3,12,51,16
72082,19,12,74,27
72082,27,12,55,20
72082,31,12,52,23
72082,20,13,52,23
72082,21,13,52,23
72082,24,14,52,23
72082,27,14,54,20
72082,23,15,51,22
72253,17,1,16,4
72253,33,1,20,5
72280,20,1,66,40
72280,45,1,52,15
72280,0,2,51,16
72280,1,3,51,16
72280,18,3,49,18
72280,31,3,50,22
72280,22,4,50,22
72280,27,5,61,26
72280,33,5,50,22
72280,35,5,50,22
72280,37,5,75,55
72280,24,6,76,52
72280,20,7,102,78
72280,22,7,102,78
72280,2,8,52,15
72280,18,8,52,22
72280,37,8,50,22
72280,0,9,50,22
72280,1,9,67,40
72280,3,9,53,21
72280,35,9,50,22
72280,37,9,50,22
72280,19,10,66,40
72280,35,10,65,42
72280,17,11,50,22
72280,18,11,39,14
72280,21,11,50,22
72280,37,12,50,22
72280,3,13,51,16
72280,23,13,66,40
72280,1,14,76,28
72280,23,14,51,15
72280,20,15,32,43
72280,41,15,21,40
72404,14,1,78,27
72404,21,2,147,91
72490,35,1,51,47
72690,1,1,139,30
72690,33,2,93,28
72690,15,3,123,28
72690,20,3,137,36
72690,18,4,161,39
72690,19,4,126,27
72690,35,4,157,37
72690,3,5,135,36
72690,24,5,135,35
72690,45,5,132,29
72690,23,6,135,34
72690,18,7,126,27
72690,3,8,132,41
72690,18,8,139,30
72690,31,8,136,36
72690,16,9,105,62
72690,24,9,139,29
72690,33,10,139,30
72690,45,10,137,36
72690,3,11,131,37
72690,21,11,138,35
72690,25,11,124,28
72690,15,12,138,35
72690,24,12,126,27
72690,35,13,116,28
72690,31,14,111,58
72690,33,15,111,58
72732,43,1,110,76
72778,20,1,31,15
72801,19,1,10,2
72801,5,2,99,73
72859,22,1,147,91
72859,24,1,154,91
72859,14,2,154,91
72859,15,2,88,65
72859,16,2,28,41
72859,27,2,135,87
72859,29,2,51,47
73005,39,1,107,95
73005,17,2,123,83
73005,43,2,109,53
73005,33,3,128,80
73005,20,4,128,80
73005,39,4,129,79
73005,19,5,122,82
73211,27,1,107,95
73211,45,1,109,94
73211,1,2,109,95
73211,10,2,108,95
73211,17,2,109,95
73220,18,1,110,89
73220,19,1,83,30
73302,29,1,11,1
73302,31,1,22,8
73302,29,2,169,36
73302,13,3,18,4
73302,11,4,29,7
73302,23,4,24,6
73302,11,5,26,7
73302,24,5,26,7
73302,0,6,18,4
73302,1,6,20,5
73302,10,6,19,3
73302,11,6,20,4
73302,24,6,18,4
73302,39,6,29,6
73302,14,7,29,6
73302,19,7,19,3
73302,21,7,26,7
73302,0,8,21,5
73302,1,8,19,3
73302,2,8,17,3
73302,13,8,23,4
73302,18,8,20,5
73302,19,8,19,4
73302,35,8,20,5
73302,10,9,26,7
73302,22,9,29,7
73302,43,9,26,7
73302,2,10,18,4
73302,13,10,19,5
73302,29,10,19,5
73302,35,10,20,5
73302,19,11,26,7
73302,35,11,26,7
73302,45,11,29,7
73302,41,12,18,4
73302,23,13,28,9
73302,24,13,20,5
73302,41,13,32,10
73302,21,14,11,3
73302,29,14,33,16
73302,3,15,18,4
73302,21,15,18,4
73392,23,1,96,99
73392,16,2,102,78
73392,21,3,107,95
73409,0,1,109,80
73452,0,1,27,7
73479,2,1,74,25
73667,45,1,83,32
73745,21,1,105,60
73745,5,2,147,91
73745,45,3,147,91
73966,27,1,19,6
73966,29,1,18,5
73966,16,2,62,48
73972,17,1,134,87
73993,5,1,105,82
73993,9,2,108,78
73993,45,3,104,82
74041,1,1,76,28
74041,27,1,76,28
74041,4,2,76,28
74041,23,2,76,28
74041,27,3,65,22
74041,29,4,65,22
74041,15,5,65,22
74041,2,6,76,28
74041,29,6,65,22
74041,41,7,76,28
74041,39,8,65,22
74041,29,9,65,22
74041,25,10,65,22
74041,5,11,73,25
74041,29,11,65,22
74041,29,12,65,22
74041,1,13,62,27
74041,19,14,65,22
74041,14,15,65,22
74041,23,15,73,25
74289,41,1,147,91
74302,35,1,138,68
74403,14,1,168,36
74403,29,1,168,36
74458,37,1,18,6
74493,33,1,51,16
74493,43,1,72,25
74493,1,2,83,30
74493,12,2,83,30
74493,1,3,83,30
74493,21,4,83,30
74526,31,1,182,35
74526,21,2,19,4
74591,24,1,168,36
74823,29,1,169,50
74823,31,2,169,50
74823,19,3,169,50
74858,21,1,139,81
74858,24,1,156,73
74858,31,2,150,82
74858,1,3,121,82
74858,4,3,128,85
74858,18,3,150,82
75054,45,1,166,37
75054,23,2,168,36
75054,31,2,163,38
75054,22,3,168,49
75054,15,4,134,29
75054,23,5,114,74
75054,41,6,107,95
75178,35,1,47,20
75260,37,1,86,27
75260,45,2,83,32
75260,19,3,82,31
75260,41,3,82,31
75272,24,1,106,78
75272,35,2,105,78
75272,1,3,109,78
75272,0,4,99,73
75272,31,5,83,83
75272,33,6,83,83
75272,0,7,102,78
75272,3,7,105,76
75272,23,8,105,78
75272,33,8,83,83
75272,35,8,87,84
75272,27,9,89,83
75272,18,10,102,78
75272,39,10,82,36
75272,0,11,82,36
75272,17,12,87,84
75272,24,12,109,78
75272,1,13,105,78
75272,3,14,109,95
75272,17,14,100,74
75272,35,14,99,73
75272,2,15,108,77
75272,17,15,105,79
75438,15,1,85,62
75438,39,2,123,29
75438,7,3,97,54
75438,24,3,108,79
75438,0,4,108,77
75438,45,5,83,44
75438,0,6,90,48
75438,45,6,83,44
75438,12,7,97,54
75438,41,8,90,48
75438,19,9,90,40
75438,3,10,97,54
75438,23,10,90,48
75438,3,11,97,54
75438,0,12,90,48
75438,33,13,90,40
75438,45,13,90,48
75438,39,14,90,48
75438,33,15,90,40
75646,18,1,107,95
75646,20,1,169,50
75646,35,1,109,95
75646,41,1,109,79
75646,0,2,32,42
75646,1,3,26,39
75646,21,3,107,95
75646,35,3,34,42
75646,39,3,107,95
75646,29,4,32,42
75646,41,4,33,42
75826,20,1,188,34
75826,45,2,188,34
75908,18,1,83,30
75908,33,1,33,16
75940,0,1,121,83
76024,27,1,49,14
76049,11,1,107,95
76049,15,2,107,95
76049,9,3,107,95
76049,5,4,107,95
76049,6,4,109,95
76167,23,1,134,87
76322,22,1,82,31
76322,41,2,83,30
76377,1,1,169,50
76493,5,1,80,32
76493,0,2,56,17
76719,19,1,108,78
76997,37,1,54,76
76997,16,2,55,76
77131,1,1,86,75
77131,20,2,87,84
77131,39,2,89,84
77131,35,3,87,84
77131,37,3,87,84
77131,17,4,87,77
77131,19,4,87,84
77131,33,4,87,84
77131,18,5,103,77
77131,41,6,87,84
77131,39,7,89,83
77131,12,8,108,95
77131,31,8,107,95
77131,33,9,103,77
77131,35,9,87,72
77131,20,10,86,75
77131,2,11,86,75
77131,20,11,82,32
77131,19,12,99,73
77131,21,12,100,73
77131,18,13,87,84
77131,19,13,87,84
77131,35,13,87,84
77131,37,13,87,84
77131,39,13,87,84
77131,45,13,91,75
77131,24,14,82,69
77131,29,15,103,77
77198,35,1,121,27
77243,45,1,49,14
77243,4,2,56,18
77255,23,1,74,58
77255,39,1,67,50
77255,3,2,71,56
77255,21,3,102,78
77255,19,4,82,31
77255,21,4,71,23
77255,37,4,82,31
77255,0,5,71,24
77255,1,5,74,26
77255,22,5,75,55
77255,41,5,70,51
77255,3,6,67,50
77255,22,7,65,58
77255,3,8,74,56
77255,24,8,88,65
77255,23,9,74,56
77255,2,10,71,56
77290,27,1,27,7
77290,33,1,147,91
77290,19,2,74,25
77342,17,1,181,36
77342,31,1,183,38
77370,19,1,27,7
77370,15,2,123,28
77619,24,1,111,55
77619,18,2,83,30
77619,0,3,110,89
77619,22,3,108,66
77619,18,4,95,56
77619,37,4,99,55
77619,45,4,109,56
77619,22,5,120,82
77619,21,6,100,74
77619,22,6,99,73
77619,35,6,101,64
77619,12,7,99,65
77619,20,8,83,30
77619,12,9,99,65
77619,20,10,111,55
77619,24,10,108,47
77619,2,11,112,55
77619,15,11,111,57
77619,19,11,120,82
77619,39,11,120,83
77619,41,11,108,61
77619,16,12,108,47
77619,18,12,100,74
77619,33,12,100,74
77619,35,12,100,74
77619,13,13,99,65
77619,14,13,83,30
77619,1,14,83,30
77619,16,14,99,73
77619,17,14,99,74
77619,18,14,99,74
77619,19,14,99,73
77619,27,14,108,47
77619,31,14,100,74
77619,33,14,99,74
77619,35,14,99,74
77619,22,15,112,55
77657,15,1,95,72
77657,29,1,89,68
77657,31,1,106,78
77657,15,2,89,69
77755,21,1,81,32
77755,37,2,81,32
77755,19,3,82,31
77755,1,4,82,31
77784,21,1,27,7
77784,33,2,171,34
77784,0,3,166,52
77784,3,3,169,50
77904,20,1,182,36
77983,5,1,182,48
77983,0,2,169,50
77983,5,2,169,50
77983,37,3,182,48
78224,16,1,131,88
78224,18,2,143,87
78224,18,3,127,84
78224,37,3,143,87
78224,3,4,131,88
78224,19,5,143,87
78224,3,6,128,88
78224,33,7,143,87
78224,31,8,143,87
78224,23,9,143,87
78224,8,10,131,88
78224,19,10,141,88
78224,43,10,143,87
78224,24,11,134,88
78224,3,12,127,85
78224,35,13,107,95
78224,37,13,107,95
78224,1,14,107,95
78224,18,14,143,87
78224,41,14,141,88
78224,16,15,131,88
78272,24,1,144,80
78272,45,1,154,73
78272,17,2,143,87
78272,43,2,144,80
78272,1,3,126,82
78272,3,3,127,85
78272,5,3,125,83
78272,15,3,143,87
78272,20,3,141,88
78272,0,4,119,78
78272,1,4,144,80
78272,23,4,144,80
78272,27,4,143,87
78272,1,5,126,82
78272,31,6,143,87
78272,3,7,126,82
78272,5,7,144,80
78272,1,8,144,80
78272,5,8,150,83
78272,11,8,126,82
78272,20,8,147,98
78272,22,8,127,84
78272,1,9,144,80
78272,33,9,143,87
78272,2,10,144,80
78272,31,10,143,87
78272,27,11,143,87
78272,45,11,144,80
78272,3,12,141,88
78272,5,12,143,87
78272,19,12,141,88
78272,23,12,144,80
78272,3,13,126,82
78272,1,14,144,80
78272,7,14,150,83
78272,11,14,144,80
78272,2,15,154,73
78272,22,15,125,82
78286,16,1,21,39
78286,23,2,72,56
78534,35,1,27,7
78605,27,1,107,95
78605,15,2,130,46
78605,18,3,165,35
78605,35,3,162,39
78605,24,4,83,30
78660,22,1,107,95
78660,24,1,82,31
78660,45,1,77,27
78660,7,2,77,27
78660,12,2,78,27
78660,41,2,77,27
78660,43,2,82,31
78660,1,3,82,31
78660,3,3,77,27
78660,21,3,109,95
78660,37,3,107,95
78663,24,1,144,80
78663,45,1,154,73
78663,14,2,128,85
78663,15,2,120,78
78663,16,2,126,84
78663,25,2,125,82
78663,29,2,110,73
78663,31,2,152,82
78663,33,2,147,78
78663,3,3,126,82
78663,5,3,125,83
78663,19,4,127,80
78663,14,5,125,82
78663,37,5,132,88
78663,14,6,125,82
78663,35,6,110,80
78663,45,6,126,82
78663,18,7,109,80
78663,41,7,127,85
78663,20,8,147,98
78663,22,8,127,84
78663,43,9,127,84
78663,17,10,108,78
78663,31,10,106,78
78663,3,11,124,85
78663,18,11,123,82
78663,22,11,126,82
78663,33,11,121,84
78663,37,11,127,84
78663,43,11,127,84
78663,45,11,124,85
78663,20,12,104,75
78663,22,12,127,80
78663,35,12,123,82
78663,43,12,126,82
78663,5,13,142,84
78663,37,13,99,70
78663,7,14,150,83
78663,2,15,144,80
78663,22,15,125,82
78663,29,15,152,83
78678,17,1,101,56
78678,16,2,147,91
78678,17,2,104,77
78729,12,1,41,13
78818,22,1,49,18
78818,43,1,49,18
78818,2,2,49,18
78818,3,2,51,18
78818,19,2,48,14
78818,21,2,49,18
78818,3,3,51,16
78818,5,3,50,15
78818,18,3,83,30
78818,22,3,82,31
78818,33,3,48,14
78818,37,4,48,14
78818,18,5,49,18
78818,19,5,51,17
78818,22,5,49,18
78818,24,5,49,18
78818,20,6,20,5
78818,35,6,49,18
78818,24,7,51,17
78818,41,7,37,10
78818,20,8,52,23
78818,3,9,51,16
78818,31,9,48,14
78818,37,10,48,14
78818,19,11,52,17
78818,35,11,48,14
78818,37,11,49,17
78818,1,12,49,18
78818,33,12,49,18
78818,43,12,36,12
78818,19,13,52,17
78818,33,13,49,18
78818,39,13,150,84
78818,43,13,146,84
78818,1,14,152,83
78818,14,14,153,82
78818,18,14,153,82
78818,45,14,152,83
78818,35,15,152,83
78885,5,1,82,31
78914,20,1,84,30
78914,29,2,99,71
78914,3,3,111,58
78914,23,4,87,72
78914,19,5,110,89
78914,39,6,118,102
78914,2,7,109,57
78914,5,8,104,77
78914,5,9,104,77
78914,33,10,82,31
78914,45,10,91,69
78914,3,11,111,69
78914,24,12,104,77
78914,1,13,102,78
78914,0,14,104,77
78914,7,14,100,71
78914,0,15,102,75
79031,39,1,85,85
79031,16,2,85,85
79258,18,1,183,48
79258,33,1,182,48
79258,3,2,182,48
79258,27,3,21,40
79258,39,4,21,39
79270,20,1,158,33
79270,33,1,27,7
79270,37,2,168,36
79319,37,1,152,83
79411,17,1,101,78
79413,1,1,52,50
79413,18,1,169,50
79413,21,1,168,50
79413,22,1,101,78
79413,23,1,101,78
79413,39,1,169,50
79413,43,1,101,78
79413,45,1,91,69
79413,20,2,88,65
79413,21,2,88,63
79413,15,3,141,88
79413,29,3,163,105
79413,39,4,88,65
79413,43,4,88,65
79413,22,5,91,69
79413,1,6,91,69
79413,17,6,95,73
79413,24,6,86,68
79413,45,6,85,62
79413,17,7,19,4
79413,31,7,153,31
79413,19,8,168,36
79413,37,8,82,31
79413,1,9,91,69
79413,16,9,90,69
79413,31,9,89,69
79413,17,10,88,65
79413,20,10,85,62
79413,24,10,32,43
79413,33,10,88,64
79413,37,10,86,68
79413,45,10,32,40
79413,3,11,52,50
79413,16,11,91,69
79413,29,11,89,68
79413,33,12,92,69
79413,37,13,97,56
79413,43,13,88,65
79413,0,14,86,68
79413,19,14,31,43
79413,33,14,105,70
79413,5,15,118,72
79937,7,1,19,4
79991,22,1,107,95
79991,45,2,119,102
79998,39,1,165,35
80009,1,1,62,37
80009,2,1,66,39
80009,23,1,71,24
80009,3,2,62,37
80009,39,3,72,24
80009,43,4,62,37
80009,13,5,79,30
80009,23,6,79,29
80009,14,7,71,24
80009,3,8,79,30
80009,23,9,80,29
80009,1,10,81,28
80009,11,11,79,30
80009,9,12,71,24
80009,0,13,71,24
80009,43,14,71,24
80009,4,15,62,37
80012,33,1,107,95
80012,1,2,109,89
80012,20,3,107,95
80175,23,1,87,61
80175,39,1,71,56
80175,20,2,102,78
80175,45,2,99,74
80175,0,3,99,73
80175,19,4,99,74
80175,18,5,82,31
80175,43,5,88,64
80175,45,6,99,74
80175,37,7,95,56
80180,23,1,82,31
80180,0,2,82,31
80180,29,2,82,31
80180,23,3,83,31
80180,31,4,82,31
80212,1,1,108,92
80212,37,2,107,95
80212,1,3,109,78
80235,35,1,182,36
80747,24,1,135,47
80762,1,1,83,30
80762,20,2,126,84
80762,35,3,121,84
80762,7,4,127,84
80762,5,5,109,94
80762,23,6,83,30
80762,24,6,19,4
80762,24,7,118,102
80762,41,7,83,30
80762,43,7,108,78
80762,1,8,83,30
80762,31,9,83,30
80762,0,10,114,95
80762,35,10,128,85
80762,14,11,119,101
80762,16,12,119,101
80762,35,12,118,101
80762,6,13,128,85
80762,17,13,118,101
80762,31,13,118,102
80762,33,13,118,102
80762,0,14,119,102
80762,23,15,114,95
80810,23,1,109,80
80810,31,2,132,74
80823,19,1,20,5
80823,2,2,10,1
80859,23,1,83,83
80859,2,2,76,80
80946,5,1,182,48
80946,6,1,182,48
81042,1,1,108,78
81042,20,2,123,71
81042,0,3,121,82
81042,3,4,82,31
81042,35,5,107,95
81042,2,6,107,95
81042,35,7,114,74
81042,33,8,114,74
81042,31,9,116,73
81042,5,10,169,50
81042,5,11,108,78
81042,22,12,109,78
