uid,t,d,x,y
99478,16,1,134,72
99519,35,1,142,42
99519,37,1,142,41
99519,43,1,141,41
99519,22,2,142,41
99519,25,2,131,46
99519,29,3,143,42
99519,19,4,143,42
99519,25,5,140,38
99519,31,5,143,42
99519,37,6,143,42
99519,3,7,131,46
99519,0,8,141,41
99519,29,9,131,46
99519,37,9,141,41
99519,39,9,141,41
99519,18,10,143,42
99519,24,11,143,42
99519,33,12,144,42
99519,2,13,144,44
99519,35,13,141,40
99519,43,13,141,41
99519,29,14,131,46
99519,39,14,131,46
99519,45,14,131,46
99519,20,15,143,42
99801,24,1,138,71
99801,2,2,141,48
99801,5,3,138,71
99801,13,3,138,71
99801,1,4,139,42
99801,3,4,144,42
99801,20,4,134,46
99801,21,4,139,42
99801,33,4,133,47
99801,1,5,141,41
99801,2,5,141,41
99801,19,5,139,42
99801,21,5,142,41
99801,23,5,133,46
99801,20,6,139,42
99801,22,6,141,41
99801,23,6,141,41
99801,13,7,133,46
99801,37,7,132,43
99801,41,7,139,42
99801,0,8,107,47
99801,1,8,107,49
99801,23,8,108,41
99801,29,8,109,47
99801,37,8,109,47
99801,39,8,114,49
99801,0,9,90,14
99801,4,10,113,48
99801,5,10,107,47
99801,13,10,133,46
99801,18,10,107,47
99801,21,10,113,48
99801,25,10,136,43
99801,4,11,139,42
99801,5,11,141,41
99801,15,11,141,41
99801,17,11,136,43
99801,21,11,137,43
99801,27,11,141,40
99801,29,11,141,41
99801,31,11,136,43
99801,35,11,136,43
99801,39,11,136,43
99801,9,12,139,42
99873,37,1,106,49
99873,17,2,106,49
99873,19,2,107,48
99873,20,2,105,47
99873,22,2,105,46
99873,33,2,108,48
99873,35,2,108,48
99873,39,2,105,46
99931,14,1,138,71
99931,19,2,138,71
99931,45,3,138,71
99931,17,4,138,71
99931,3,5,138,71
100083,3,1,107,47
100246,35,1,107,49
100246,37,1,107,48
100246,45,1,108,48
100246,0,2,108,49
100246,3,2,107,48
100246,24,2,107,48
100246,33,2,107,47
100246,5,3,107,49
100246,6,3,107,49
100246,37,3,107,48
100246,19,4,107,47
100246,24,4,108,48
100246,39,4,108,48
100246,1,5,108,48
100246,16,5,131,42
100246,19,5,131,41
100246,23,5,110,48
100246,31,5,132,43
100246,39,5,133,45
100246,41,5,132,47
100246,45,5,108,49
100246,5,6,107,48
100246,17,6,107,48
100246,29,6,107,48
100246,0,7,107,48
100246,24,7,107,48
100246,16,8,110,49
100246,29,8,108,48
100246,0,9,107,47
100296,23,1,139,67
100318,18,1,142,70
100318,21,2,138,67
100322,39,1,107,47
100322,43,1,112,50
100322,23,2,107,47
100401,22,1,140,58
100401,31,1,138,67
100401,33,1,142,44
100401,2,2,107,48
100401,20,2,107,49
100401,39,2,107,49
100506,23,1,108,48
100506,24,2,107,49
100506,23,3,110,48
100506,13,4,108,46
100506,17,5,108,46
100506,27,5,108,48
100506,19,6,108,46
100506,22,6,108,46
100506,29,7,108,46
100506,43,8,111,48
100506,20,9,109,41
100506,39,9,108,46
100506,1,10,108,46
100506,24,10,108,49
100506,19,11,108,46
100506,20,11,107,47
100506,0,12,110,48
100506,43,13,113,48
100506,1,14,111,48
100506,9,14,108,46
100506,17,14,107,48
100506,24,15,111,47
100566,4,1,197,27
100566,2,2,158,43
100566,1,3,133,47
100784,39,1,139,42
100784,14,2,139,42
100784,16,2,139,16
100784,22,3,107,49
100886,16,1,131,46
100886,16,2,131,46
100886,29,3,131,46
100886,1,4,133,46
100886,16,4,131,46
100886,29,5,131,46
101146,20,1,131,46
101255,9,1,153,13
101317,16,1,181,51
101317,31,1,186,51
101317,33,2,195,52
101583,33,1,109,41
101655,13,1,141,72
101655,15,1,110,40
101655,27,1,109,43
101655,31,1,84,4
101655,21,2,141,72
101655,29,3,142,72
101768,3,1,142,72
101875,39,1,101,17
101950,20,1,106,45
101992,18,1,138,71
102054,5,1,141,49
102054,27,1,141,47
102054,27,2,141,48
102054,5,3,141,49
102054,43,3,140,48
102054,3,4,140,48
102054,7,4,141,49
102054,3,5,140,48
102054,5,5,141,49
102054,24,5,140,47
102054,43,5,140,47
102054,4,6,141,49
102054,12,6,141,48
102054,3,7,141,47
102054,5,7,141,49
102054,18,8,140,47
102054,23,8,142,48
102054,33,8,140,47
102054,4,9,141,49
102054,3,10,141,48
102054,5,10,141,49
102054,13,10,140,49
102054,43,10,140,47
102054,3,11,141,47
102054,5,11,141,49
102054,3,12,141,48
102054,5,12,141,49
102054,13,12,141,48
102054,14,12,141,48
102054,25,12,141,48
102054,43,12,141,47
102054,1,13,140,47
102054,5,13,141,49
102054,13,13,141,48
102054,17,14,141,48
102054,10,15,141,48
102054,17,15,141,48
102054,24,15,141,43
102054,45,15,142,44
102107,3,1,107,49
102107,4,2,110,49
102107,19,3,107,47
102135,17,1,148,30
102146,1,1,140,70
102146,1,2,142,70
102146,45,3,138,69
102146,31,4,139,70
102146,17,5,142,72
102146,24,5,142,72
102146,45,5,141,70
102146,5,6,142,72
102146,33,6,140,70
102146,2,7,142,72
102196,27,1,113,48
102196,45,1,112,50
102196,17,2,113,48
102210,17,1,112,48
102210,23,2,113,47
102210,24,2,133,46
102210,29,2,112,48
102210,1,3,141,44
102210,24,3,141,44
102210,25,3,133,46
102210,31,3,112,48
102210,45,3,131,46
102210,13,4,141,43
102210,14,4,112,48
102210,17,4,112,48
102210,23,4,113,47
102210,33,4,112,48
102210,0,5,133,46
102210,13,5,141,43
102210,18,5,112,48
102210,33,5,112,48
102210,45,5,141,44
102210,15,6,144,43
102210,33,7,139,41
102210,35,7,141,42
102210,41,7,142,44
102210,25,8,112,48
102210,43,8,113,47
102210,45,8,141,44
102210,35,9,112,48
102210,24,10,141,44
102210,31,10,112,48
102210,33,10,112,48
102210,24,11,144,43
102210,43,11,112,48
102210,3,12,144,42
102210,25,12,142,44
102210,41,12,144,42
102210,19,13,141,41
102210,33,13,139,41
102210,23,14,133,46
102210,27,14,112,48
102210,45,14,141,44
102210,18,15,112,48
102210,25,15,144,42
102233,33,1,137,45
102233,39,1,142,46
102233,41,2,107,47
102256,15,1,107,47
102631,41,1,139,42
102631,12,2,163,45
102631,21,2,157,43
102631,45,3,163,45
102647,22,1,138,71
102647,23,1,138,71
102669,37,1,140,41
102669,20,2,138,71
102673,0,1,142,72
102688,2,1,107,49
102688,3,2,107,49
102772,43,1,138,68
102772,1,2,102,20
102772,45,3,138,68
102772,3,4,102,20
102896,31,1,147,34
102904,35,1,107,47
103078,3,1,144,41
103078,39,2,157,43
103083,1,1,111,47
103083,5,1,168,46
103083,37,2,186,51
103083,41,2,131,46
103205,45,1,108,48
103205,0,2,108,49
103205,2,2,108,48
103205,20,2,107,49
103205,24,2,107,48
103205,1,3,107,49
103205,2,3,107,49
103205,5,3,106,49
103205,11,3,107,48
103205,23,3,108,48
103205,33,3,132,47
103205,1,4,107,49
103205,2,4,107,48
103205,3,4,107,48
103205,24,4,107,48
103205,33,4,107,47
103205,2,5,107,48
103205,37,5,107,48
103205,39,6,108,48
103205,16,7,131,42
103205,19,7,131,41
103205,31,7,132,43
103205,39,7,133,45
103205,41,7,132,47
103205,45,7,108,49
103205,3,8,107,48
103205,23,8,107,47
103205,0,9,107,48
103205,1,9,107,48
103205,24,9,107,48
103205,18,10,107,48
103205,16,11,110,49
103205,1,12,107,47
103258,17,1,114,47
103258,3,2,108,42
103258,16,2,109,48
103271,21,1,147,34
103278,7,1,141,49
103278,19,2,141,49
103278,39,2,140,48
103278,13,3,140,47
103278,5,4,141,49
103278,24,5,148,52
103278,4,6,141,49
103278,5,7,141,49
103278,5,8,141,49
103278,15,9,141,47
103278,21,9,140,48
103278,31,9,140,47
103278,5,10,141,49
103278,2,11,141,48
103278,27,11,141,48
103278,37,12,140,47
103278,20,13,141,48
103278,14,14,141,48
103278,4,15,141,48
103278,12,15,141,48
103287,3,1,112,49
103287,4,1,112,48
103287,24,1,68,35
103287,43,1,69,34
103287,1,2,109,48
103287,2,2,138,43
103287,3,2,140,43
103287,11,2,141,42
103287,13,2,141,43
103287,15,2,112,48
103287,27,2,114,48
103287,3,3,140,43
103287,14,3,143,43
103287,25,3,142,43
103319,18,1,144,42
103319,37,1,151,6
103319,35,2,143,72
103319,4,3,118,41
103471,15,1,109,44
103471,24,1,114,48
103471,0,2,115,48
103471,2,2,114,47
103471,22,2,110,47
103471,25,2,109,47
103471,27,2,110,47
103471,29,2,109,44
103471,43,2,110,47
103471,1,3,112,46
103471,27,3,109,44
103471,19,4,110,48
103471,37,5,109,44
103471,14,6,109,44
103471,29,7,109,44
103471,0,8,115,48
103471,2,8,114,47
103471,14,8,109,44
103471,22,8,109,44
103471,33,8,109,44
103471,16,9,109,44
103471,22,10,111,48
103471,24,10,111,48
103471,1,11,111,48
103471,15,11,114,48
103471,16,11,115,48
103471,35,11,114,47
103471,14,12,112,46
103471,27,12,109,44
103471,15,13,109,47
103471,24,14,114,48
103471,25,14,109,47
103471,39,14,109,47
103471,43,14,109,47
103471,0,15,115,48
103471,15,15,109,44
103471,23,15,103,36
103471,45,15,102,37
103651,18,1,142,72
103847,2,1,138,69
103847,3,1,130,61
103847,7,1,90,14
103847,20,2,101,18
103847,22,2,116,52
103847,23,2,139,70
103847,37,2,88,12
103847,39,2,103,30
103847,41,2,111,49
103847,43,2,128,60
103871,24,1,141,47
103871,43,1,140,71
103911,21,1,105,49
103911,41,1,114,51
103911,19,2,107,49
103911,33,2,138,68
104168,21,1,85,6
104168,7,2,142,71
104256,1,1,142,72
104256,15,2,110,39
104256,19,2,107,47
104256,27,2,109,43
104256,35,3,107,48
104256,20,4,142,72
104256,21,4,141,72
104256,23,4,142,72
104256,14,5,141,72
104256,29,5,142,72
104256,33,5,142,72
104259,19,1,138,71
104259,20,1,140,71
104259,0,2,143,72
104368,11,1,14,16
104368,21,2,26,16
104368,31,2,25,16
104368,27,3,25,16
104368,31,3,25,16
104368,37,3,25,16
104442,16,1,140,72
104442,4,2,36,13
104442,37,2,39,13
104707,0,1,142,72
104707,3,2,142,72
104707,24,3,148,29
104707,5,4,121,30
104707,0,5,142,72
104707,0,6,140,70
104748,43,1,138,71
104858,33,1,113,48
104858,24,2,112,48
104858,25,3,113,48
104858,35,4,109,46
104858,23,5,113,48
104858,13,6,113,48
104858,33,7,111,48
104858,17,8,112,48
104858,24,9,107,49
104858,7,10,107,49
104858,35,10,109,46
104858,25,11,113,48
104858,17,12,113,48
104858,23,12,113,48
104858,17,13,113,47
104858,24,14,107,49
104858,33,14,113,47
104858,22,15,108,48
104858,23,15,109,48
104901,45,1,138,71
105036,1,1,107,48
105036,25,2,107,48
105261,0,1,112,48
105339,31,1,143,44
105339,6,2,107,48
105339,0,3,107,48
105339,1,3,107,48
105339,3,3,107,48
105339,6,3,107,49
105499,18,1,120,16
105499,43,1,154,16
105499,14,2,120,47
105499,45,2,154,16
105652,23,1,138,71
105652,22,2,107,49
105652,43,2,107,47
105652,45,2,102,20
105841,41,1,138,71
106109,13,1,112,48
106370,45,1,142,72
106370,18,2,141,72
106473,2,1,142,72
106473,21,2,142,72
106473,37,2,142,72
106473,39,2,142,72
106473,41,2,142,72
106473,3,3,142,72
106473,5,3,142,72
106473,22,4,107,48
106473,0,5,109,49
106473,3,5,108,48
106473,31,5,108,49
106473,35,5,107,49
106473,37,5,106,49
106473,18,6,142,72
106473,43,7,142,72
106473,45,7,138,69
106473,45,8,138,71
106535,24,1,141,41
106535,45,1,141,41
106535,2,2,140,58
106535,19,3,108,44
106535,37,3,104,33
106674,25,1,138,71
106684,23,1,142,43
106684,41,1,143,43
106684,1,2,101,17
106684,33,2,101,17
106684,1,3,102,14
106684,43,3,101,17
106684,3,4,102,14
106684,31,4,103,22
106684,24,5,153,13
106745,1,1,138,71
107275,22,1,142,72
107285,3,1,138,71
107414,24,1,138,71
107414,1,2,142,72
107414,2,2,142,72
107414,22,3,151,6
107414,0,4,141,48
107581,13,1,143,72
107581,17,1,143,71
107581,21,1,140,70
107581,3,2,143,71
107581,5,2,145,69
107581,9,2,143,72
107581,13,2,143,71
107581,23,2,143,71
107581,41,2,143,72
107581,7,3,143,72
107581,13,3,143,71
107581,3,4,143,71
107581,20,4,143,72
107581,41,4,143,71
107581,5,5,142,72
107581,6,5,142,72
107581,8,5,143,71
107581,33,6,142,72
107581,37,6,143,71
107581,0,7,142,43
107581,5,7,141,46
107581,11,7,143,70
107581,3,8,140,70
107675,24,1,111,49
107675,43,1,108,48
107746,41,1,142,43
107746,18,2,139,42
108041,41,1,142,72
108041,12,2,181,51
108126,33,1,107,47
108126,7,2,141,42
108126,22,2,101,17
108196,41,1,153,13
108196,1,2,153,13
108196,2,2,153,13
108230,27,1,107,49
108230,31,1,107,49
108230,0,2,107,48
108230,14,2,109,41
108230,7,3,107,48
108332,18,1,153,18
108332,29,1,139,70
108332,31,1,141,48
108332,18,2,153,3
108332,22,2,142,72
108332,37,2,147,30
108332,43,2,142,72
108512,1,1,111,53
108512,13,1,108,48
108512,25,1,108,48
108512,0,2,111,53
108512,25,2,107,49
108512,33,2,109,49
108512,0,3,111,53
108512,14,3,107,49
108512,21,3,109,48
108512,43,3,108,48
108512,12,4,111,53
108512,14,4,107,49
108512,43,4,111,53
108512,45,4,108,49
108512,1,5,107,49
108512,37,5,111,49
108512,3,6,111,53
108512,14,6,107,47
108512,27,6,107,49
108512,41,6,111,53
108512,14,7,107,49
108512,1,8,111,53
108512,15,8,107,49
108512,39,8,111,53
108512,14,9,107,49
108512,19,9,107,49
108512,33,9,107,49
108512,31,10,107,47
108512,3,11,107,47
108512,5,12,111,53
108512,0,13,111,51
108512,2,13,111,53
108512,2,14,111,53
108512,37,14,111,49
108512,1,15,109,48
108512,2,15,109,49
108512,7,15,111,53
108512,39,15,109,50
108512,43,15,111,53
108566,7,1,108,46
108566,24,2,108,46
108566,45,2,108,46
108566,1,3,108,46
108566,24,3,112,48
108566,15,4,107,47
108566,24,5,108,46
108566,45,6,109,45
108566,19,7,107,47
108594,17,1,107,49
108594,19,1,111,49
108594,2,2,112,49
108594,3,2,107,49
108594,0,3,113,50
108594,3,4,112,50
108594,3,5,107,49
108594,4,5,112,49
108594,3,6,107,49
108594,33,6,111,49
108594,17,7,112,50
108594,21,8,107,49
108594,33,8,108,47
108594,45,9,110,48
108594,29,10,111,49
108594,2,11,108,49
108594,19,12,108,49
108594,35,13,108,49
108594,15,14,107,48
108594,20,15,113,48
108621,20,1,144,42
108621,33,2,144,42
108621,31,3,144,42
108621,17,4,144,42
108621,33,4,144,42
108621,37,5,144,42
108621,20,6,144,42
108621,20,7,144,42
108621,17,8,144,42
108621,41,9,144,42
108621,15,10,144,42
108621,29,10,144,42
108621,21,11,144,42
108621,29,12,144,42
108621,21,13,144,42
108621,41,13,144,42
108621,43,14,144,42
108621,22,15,144,42
108653,15,1,107,47
108653,16,1,107,48
108653,17,1,107,48
108653,23,1,108,48
108653,0,2,108,48
108653,15,2,107,48
108653,19,2,107,48
108653,21,2,109,48
108653,31,2,107,49
108653,33,2,107,49
108653,19,3,107,47
108713,37,1,142,41
108713,39,1,141,40
108713,0,2,144,42
108713,20,2,141,40
108713,33,2,141,40
108713,19,3,141,40
108713,7,4,141,40
108713,33,4,141,40
108713,25,5,141,40
108713,19,6,142,41
108713,21,6,141,40
108713,39,6,141,41
108713,43,7,141,40
108713,23,8,141,41
108713,41,8,141,40
108713,24,9,143,42
108713,22,10,143,42
108713,21,11,141,41
108713,9,12,143,42
108713,13,12,144,41
108713,45,13,141,40
108713,45,14,141,41
108739,0,1,110,48
109123,3,1,107,48
109123,15,2,108,48
109123,0,3,110,49
109123,13,4,107,49
109177,15,1,114,51
109177,18,2,85,4
109177,22,2,138,68
109179,14,1,134,72
109179,17,1,134,72
109179,3,2,138,70
109266,37,1,142,72
109266,41,2,142,72
109564,4,1,197,27
109564,5,1,194,18
109564,0,2,197,27
109564,1,2,197,27
109564,2,2,197,27
109564,31,2,197,27
109564,43,2,197,27
109564,7,3,197,27
109564,16,3,196,28
109564,2,4,197,27
109564,4,4,197,27
109564,13,4,197,27
109564,16,4,197,27
109564,18,4,196,28
109564,19,4,196,28
109564,21,4,190,17
109564,25,4,197,27
109564,41,4,189,17
109564,5,5,197,27
109564,18,5,190,33
109564,31,5,197,28
109564,45,5,197,27
109661,45,1,138,71
109807,20,1,143,42
109807,35,1,142,43
109807,43,1,144,43
109807,15,2,142,46
109807,45,2,141,42
109807,11,3,135,36
109807,21,4,165,2
109807,37,5,153,3
109807,14,6,101,18
109807,15,7,103,34
109807,29,7,101,38
109807,35,7,107,49
109807,14,8,107,47
109807,1,9,107,47
109807,27,9,107,47
109807,29,9,107,48
109807,37,9,107,47
109980,25,1,138,71
110124,35,1,87,13
110124,31,2,56,37
110124,1,3,88,13
110124,4,4,87,13
110124,20,4,88,13
110124,25,4,88,13
110124,35,4,87,13
110124,41,4,88,13
110124,3,5,88,13
110124,27,5,88,13
110124,35,6,87,13
110124,22,7,88,13
110124,23,8,88,13
110124,41,8,88,13
110124,33,9,87,13
110124,27,10,88,13
110124,33,11,87,13
110124,33,12,87,13
110124,33,13,87,13
110124,19,14,88,13
110124,33,14,87,13
110124,20,15,88,13
110124,33,15,87,13
110246,43,1,139,42
110252,19,1,141,41
110252,22,1,141,41
110252,24,1,141,41
110252,15,2,141,41
110252,1,3,141,41
110317,15,1,107,49
110527,17,1,108,48
110527,4,2,108,48
110527,5,2,107,48
110527,33,2,107,47
110527,0,3,108,48
110677,3,1,88,12
110742,17,1,107,47
110742,2,2,107,49
110918,21,1,138,71
110918,0,2,138,71
110918,43,3,138,71
110918,20,4,138,71
111078,16,1,107,49
111078,24,1,107,49
111078,29,1,107,47
111078,39,1,107,49
111148,23,1,138,71
111325,11,1,113,51
111325,13,2,113,51
111325,0,3,107,48
111325,4,3,113,51
111325,37,3,113,51
111325,21,4,113,51
111325,3,5,113,51
111325,23,5,107,49
111325,45,6,113,51
111325,43,7,112,50
111325,16,8,113,51
111325,29,9,113,51
111325,20,10,112,50
111325,13,11,113,51
111325,22,11,112,50
111325,35,12,115,51
111325,45,12,112,49
111325,20,13,112,50
111325,17,14,109,47
111325,1,15,113,51
111325,17,15,101,38
111325,35,15,101,39
111333,19,1,198,25
111333,29,1,139,61
111333,33,1,164,36
111333,39,2,198,26
111333,5,3,198,25
111333,24,3,197,27
111333,29,3,197,27
111333,0,4,198,25
111333,0,5,196,28
111333,45,5,198,25
111333,29,6,164,36
111333,16,7,139,61
111333,37,7,197,27
111333,3,8,198,25
111333,43,9,197,27
111333,7,10,198,25
111333,14,11,197,28
111333,29,11,164,36
111333,35,11,139,61
111333,39,11,164,36
111333,41,11,189,32
111333,43,11,198,25
111333,24,12,197,28
111333,17,13,198,25
111333,18,14,198,27
111333,17,15,141,49
111333,22,15,198,25
111333,35,15,164,36
111461,3,1,107,49
111461,4,1,107,49
111461,18,1,107,49
111461,21,1,107,48
111461,31,1,107,49
111461,33,1,107,49
111461,35,1,107,48
111461,41,1,107,47
111461,45,1,144,42
111462,7,1,197,27
111462,21,1,190,17
111462,41,1,189,16
111494,31,1,85,4
111494,33,2,69,34
111494,33,3,69,34
111494,18,4,68,35
111494,27,4,69,34
111494,31,4,69,35
111494,39,4,69,34
111494,17,5,84,4
111494,31,5,85,6
111494,33,6,85,6
111494,33,7,69,34
111494,18,8,68,35
111494,35,9,69,34
111494,41,9,69,35
111494,23,10,69,35
111494,20,11,141,72
111634,23,1,138,71
111634,35,2,138,71
111680,18,1,108,48
111680,3,2,107,48
111680,21,2,115,36
111680,24,3,108,48
111680,20,4,107,49
111680,21,4,107,49
111680,24,4,108,48
111680,45,4,108,48
111699,18,1,108,48
111699,3,2,107,48
111699,0,3,108,48
111699,20,3,107,49
111699,45,3,108,48
111846,21,1,138,71
111846,23,1,138,71
111846,22,2,138,71
111846,45,3,138,71
111846,3,4,138,71
111875,17,1,148,34
111898,29,1,26,15
111898,22,2,25,16
111898,41,2,25,16
111898,3,3,26,15
111898,41,4,26,15
111898,16,5,25,16
111898,29,5,25,16
111898,43,6,25,16
111898,43,7,25,16
111919,45,1,138,71
112025,1,1,195,52
112025,14,1,144,71
112025,27,1,136,72
112025,31,1,136,72
112025,39,1,134,72
112025,11,2,143,71
112025,12,2,123,58
112025,13,2,108,47
112025,19,2,144,71
112025,21,2,125,60
112025,23,2,112,50
112082,19,1,138,71
112136,35,1,138,71
112179,37,1,140,71
112179,17,2,139,68
112179,19,3,137,68
112179,20,3,144,70
112223,23,1,138,71
112230,39,1,88,12
112230,37,2,85,4
112230,14,3,101,17
112295,5,1,115,36
112489,22,1,144,42
112489,45,1,138,69
112489,15,2,138,69
112489,17,2,144,42
112850,29,1,102,19
112854,35,1,107,48
112854,39,2,62,4
112854,41,2,37,14
112857,41,1,108,45
112857,2,2,108,46
112857,31,2,109,45
112857,23,3,141,40
112857,15,4,140,39
112857,21,5,144,42
112945,20,1,111,49
112945,3,2,111,53
112945,14,2,107,47
112945,39,3,109,50
112945,1,4,111,53
112945,37,5,111,49
112945,37,6,111,49
112945,41,7,110,49
112945,41,8,107,49
112945,3,9,107,48
112945,33,10,111,48
112987,41,1,107,49
112987,43,1,107,49
112987,31,2,107,49
112987,43,2,107,49
112987,13,3,107,49
112987,39,4,105,34
113185,5,1,108,37
113233,16,1,157,44
113233,10,2,107,47
113261,35,1,138,71
113311,19,1,110,49
113311,37,1,111,48
113390,15,1,143,72
113390,19,1,143,72
113390,9,2,143,72
113390,0,3,143,72
113390,7,4,142,72
113390,19,5,142,72
113390,45,6,142,72
113390,41,7,141,67
113390,0,8,142,72
113390,2,9,142,72
113390,22,10,140,71
113554,24,1,111,48
113554,0,2,112,49
113554,29,2,108,47
113554,41,2,111,48
113554,9,3,138,71
113554,43,4,107,47
113554,45,4,108,47
113554,21,5,108,47
113554,22,5,108,47
113725,3,1,141,68
113725,19,2,141,68
113725,23,3,141,68
113725,41,3,141,67
113725,1,4,141,67
113725,2,5,141,68
113725,24,6,141,67
113725,20,7,141,68
113725,27,8,143,70
113725,18,9,141,68
113725,31,9,140,70
113725,33,9,140,70
113725,24,10,136,72
113725,21,11,141,68
113725,1,12,141,68
113725,41,12,140,70
113725,1,13,141,68
113725,23,14,143,70
113725,18,15,141,68
113742,17,1,94,15
113960,0,1,103,22
113960,22,1,101,17
113960,24,1,102,20
113960,20,2,101,17
113960,22,2,101,17
113960,35,2,97,19
113960,43,2,102,20
113960,18,3,101,17
113960,19,3,101,17
113960,21,3,100,17
113960,41,3,102,20
113960,45,3,101,17
113960,1,4,102,20
113960,13,4,103,22
114001,24,1,138,71
114001,27,1,138,71
114001,19,2,107,47
114001,22,2,120,47
114001,0,3,112,50
114001,12,3,112,50
114001,20,3,107,47
114001,27,3,122,47
114001,19,4,107,47
114001,23,4,107,47
114001,25,4,111,48
114001,31,4,111,48
114001,24,5,138,71
114001,27,5,138,71
114465,19,1,138,29
114465,21,1,141,27
114465,33,1,142,26
114465,35,1,138,29
114465,37,1,134,31
114465,20,2,138,28
114465,39,2,138,29
114465,22,3,138,29
114465,43,3,138,31
114465,7,4,142,26
114465,39,4,137,28
114465,5,5,142,26
114465,1,6,138,29
114465,3,7,138,29
114465,18,8,138,29
114549,22,1,99,16
114705,23,1,143,72
114768,1,1,60,5
114768,41,2,60,5
114768,23,3,87,13
114768,45,3,87,12
114861,3,1,107,47
114861,19,1,107,47
114861,2,2,107,47
114863,25,1,127,12
114874,43,1,87,12
114904,33,1,141,48
114904,29,2,139,61
114904,33,2,148,29
114904,27,3,147,29
114907,24,1,138,70
114907,43,1,138,71
114907,45,1,136,71
114907,5,2,138,72
114907,22,2,137,71
114907,21,3,136,71
114907,41,3,138,72
114907,4,4,138,72
114907,12,4,137,71
114907,23,4,139,70
114907,43,4,138,71
114907,15,5,137,71
114907,22,5,136,72
114907,43,6,138,71
114907,31,7,137,71
114918,43,1,109,45
114918,1,2,111,48
114994,3,1,72,34
114994,16,2,69,35
114994,31,3,88,13
114994,27,4,70,34
114994,43,5,69,34
114994,0,6,69,34
114994,24,6,71,35
114994,41,6,69,35
114994,27,7,70,34
114994,29,8,70,34
114994,35,8,69,34
114994,16,9,69,35
114994,20,9,71,35
114994,27,9,70,34
114994,41,9,70,34
114994,45,9,71,34
114994,15,10,70,34
114994,43,10,69,35
114994,41,11,69,35
114994,16,12,69,35
114994,15,13,70,34
114994,19,14,70,35
114994,33,14,70,34
114994,0,15,70,35
114994,2,15,71,35
114994,15,15,70,34
114994,19,15,68,35
114994,21,15,70,34
114994,45,15,71,34
115018,41,1,84,4
115018,0,2,108,48
115018,6,3,84,4
115024,0,1,138,71
115043,5,1,107,48
115043,7,1,107,48
115155,6,1,84,4
115219,20,1,141,71
115313,18,1,142,42
115313,22,1,142,43
115313,24,1,142,43
115313,35,1,142,43
115313,3,2,142,43
115313,20,2,105,33
115313,27,2,142,43
115313,29,2,141,41
115313,9,3,35,2
115313,19,4,36,3
115313,7,5,35,2
115313,35,6,36,3
115313,43,7,36,14
115313,15,8,36,3
115313,3,9,35,3
115313,22,10,36,3
115313,0,11,36,3
115313,35,12,36,3
115313,3,13,35,2
115313,18,14,25,16
115313,29,15,36,3
115414,15,1,151,6
115414,25,1,148,47
115414,15,2,153,17
115414,18,2,151,6
115414,29,2,151,6
115414,1,3,151,6
115414,17,3,151,6
115414,23,3,151,6
115414,33,3,151,6
115414,14,4,151,6
115414,16,4,143,44
115414,16,5,152,50
115414,18,5,133,45
115414,21,5,142,43
115414,33,5,141,47
115414,41,5,142,42
115414,2,6,141,48
115414,20,6,142,43
115414,29,6,142,42
115414,20,7,142,72
115414,23,8,142,72
115414,23,9,142,72
115414,0,10,142,72
115484,20,1,107,49
115484,22,2,107,47
115489,5,1,142,72
115550,7,1,107,47
115550,20,2,142,43
115550,1,3,142,43
115550,11,3,141,42
115612,16,1,142,72
115612,17,2,142,72
115612,33,2,144,71
115612,3,3,142,72
115612,13,4,144,71
115612,13,5,142,72
115612,22,6,107,48
115612,0,7,109,49
115612,3,7,108,48
115612,16,7,108,49
115612,35,7,107,49
115612,37,7,106,49
115612,18,8,142,72
115612,19,8,141,72
115612,25,9,144,71
115612,31,9,142,72
115612,23,10,142,72
115612,43,10,142,72
115612,45,10,138,69
115612,0,11,138,71
115612,37,12,144,71
115612,0,13,138,71
115789,25,1,138,71
116494,15,1,138,71
116501,24,1,142,72
116501,45,1,142,72
116501,2,2,142,72
116501,35,3,142,72
116501,41,4,142,72
116501,19,5,142,72
116646,18,1,142,72
116646,45,2,143,70
116646,1,3,142,72
116646,37,4,144,70
116646,14,5,140,71
116646,45,6,142,72
116646,45,7,142,72
116646,22,8,140,71
116646,24,8,138,70
116646,33,9,107,49
116646,43,9,107,49
116646,18,10,108,47
116646,19,10,107,49
116646,31,11,131,46
116646,41,11,140,71
116646,1,12,144,70
116646,3,12,144,70
116664,1,1,109,49
116664,1,2,111,48
116664,39,3,107,48
116664,2,4,107,49
116664,21,4,105,49
116664,1,5,108,48
116664,37,6,109,48
116664,5,7,108,48
116664,23,8,103,44
116664,2,9,108,48
116664,4,10,108,48
116664,16,11,108,48
116664,29,12,108,49
116664,39,13,107,47
116724,35,1,141,71
116795,18,1,108,47
116850,27,1,138,71
116873,23,1,138,71
117199,19,1,140,71
117199,21,1,147,30
117199,35,1,140,71
117199,37,1,138,68
117199,39,1,141,48
117199,43,1,153,12
117286,0,1,138,71
117296,45,1,147,29
117296,5,2,144,42
117296,17,2,139,43
117296,21,2,139,42
117296,1,3,153,13
117296,2,3,151,6
117364,3,1,35,12
117364,15,1,35,14
117364,21,2,69,34
117364,39,2,70,35
117364,22,3,56,36
117364,18,4,69,34
117364,37,4,69,34
117364,3,5,69,35
117364,25,6,56,36
117364,33,6,56,36
117364,35,7,56,37
